scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,BMI_interval,N,detection_failure_risk,delay_risk,minimax_risk
no_error,2,13.2,0.8257627586479589,0.8035523968670806,0.7903429115168379,"(32.09, 35.22]",79,0.1742372413520411,0.07999999999999995,0.1742372413520411
no_error,2,13.3,0.8292992378830389,0.8075503149367727,0.794587833473265,"(32.09, 35.22]",79,0.17070076211696106,0.08666666666666671,0.17070076211696106
no_error,2,13.4,0.8327222123083812,0.811413686409734,0.7986890959484508,"(32.09, 35.22]",79,0.16727778769161883,0.09333333333333335,0.16727778769161883
no_error,2,13.5,0.8360314916387446,0.8151419854500712,0.8026459126092551,"(32.09, 35.22]",79,0.16396850836125543,0.1,0.16396850836125543
no_error,2,13.6,0.839227186575247,0.8187350330134905,0.8064578761696903,"(32.09, 35.22]",79,0.16077281342475302,0.10666666666666665,0.16077281342475302
no_error,2,13.7,0.8423096883083121,0.8221929781244748,0.8101249282580893,"(32.09, 35.22]",79,0.1576903116916879,0.11333333333333329,0.1576903116916879
no_error,2,13.8,0.8452796644390866,0.8255162854259709,0.8136473529288684,"(32.09, 35.22]",79,0.15472033556091336,0.12000000000000005,0.15472033556091336
no_error,2,13.9,0.8481380520494625,0.8287057287301132,0.817025766725797,"(32.09, 35.22]",79,0.15186194795053753,0.12666666666666668,0.15186194795053753
no_error,2,14.0,0.8508860303104722,0.831762356940388,0.8202610842904307,"(32.09, 35.22]",79,0.14911396968952784,0.13333333333333333,0.14911396968952784
no_error,2,14.1,0.853525007926395,0.8346874791967679,0.8233544977557687,"(32.09, 35.22]",79,0.14647499207360504,0.13999999999999999,0.14647499207360504
no_error,2,14.2,0.85605662179335,0.8374826599455775,0.8263074754245118,"(32.09, 35.22]",79,0.14394337820665004,0.1466666666666666,0.1466666666666666
no_error,2,14.3,0.8584827087149675,0.8401496871238971,0.8291217241189216,"(32.09, 35.22]",79,0.14151729128503254,0.15333333333333338,0.15333333333333338
no_error,2,14.4,0.8608052874933941,0.8426905483001789,0.8317991662111285,"(32.09, 35.22]",79,0.13919471250660587,0.16000000000000003,0.16000000000000003
no_error,2,14.5,0.863026557521975,0.845107429788393,0.8343419341920858,"(32.09, 35.22]",79,0.136973442478025,0.16666666666666666,0.16666666666666666
no_error,2,14.6,0.8651488603789276,0.8474027339813781,0.8367524191849824,"(32.09, 35.22]",79,0.13485113962107242,0.1733333333333333,0.1733333333333333
no_error,2,14.7,0.8671744388850103,0.8495795472108281,0.8390340678385667,"(32.09, 35.22]",79,0.13282556111498967,0.17999999999999997,0.17999999999999997
no_error,2,14.8,0.8691055199840373,0.8516414459409348,0.8411910607670697,"(32.09, 35.22]",79,0.1308944800159627,0.1866666666666667,0.1866666666666667
no_error,2,14.9,0.8709444713933865,0.853592112878421,0.8432276776730105,"(32.09, 35.22]",79,0.1290555286066135,0.19333333333333336,0.19333333333333336
no_error,2,15.0,0.8726937782018962,0.8554353061438921,0.8451482640431727,"(32.09, 35.22]",79,0.1273062217981038,0.2,0.2
no_error,2,15.1,0.8743560341519588,0.8571748546891887,0.846957224825625,"(32.09, 35.22]",79,0.12564396584804116,0.20666666666666664,0.20666666666666664
no_error,2,15.2,0.8759339413275508,0.8588146634938344,0.8486590311083283,"(32.09, 35.22]",79,0.12406605867244924,0.2133333333333333,0.2133333333333333
no_error,2,15.3,0.8774302869683699,0.8603586884021127,0.8502581996569614,"(32.09, 35.22]",79,0.12256971303163011,0.22000000000000006,0.22000000000000006
no_error,2,15.4,0.8788479316941498,0.8618109334188606,0.8517592871656381,"(32.09, 35.22]",79,0.12115206830585024,0.22666666666666668,0.22666666666666668
no_error,2,15.5,0.8801898114794304,0.863175452156824,0.8531668972364399,"(32.09, 35.22]",79,0.11981018852056957,0.23333333333333334,0.23333333333333334
no_error,2,15.6,0.881458923396207,0.8644563410942132,0.854485670076807,"(32.09, 35.22]",79,0.11854107660379298,0.23999999999999996,0.23999999999999996
no_error,2,15.7,0.8826583112380593,0.8656577235953,0.8557202712301281,"(32.09, 35.22]",79,0.11734168876194073,0.24666666666666662,0.24666666666666662
no_error,2,15.8,0.8837910655886341,0.8667837561376062,0.8568753985930775,"(32.09, 35.22]",79,0.11620893441136593,0.25333333333333335,0.25333333333333335
no_error,2,15.9,0.8848603189332679,0.8678386278800193,0.8579557789998185,"(32.09, 35.22]",79,0.11513968106673211,0.26,0.26
no_error,2,16.0,0.8858692303912162,0.8688265439596767,0.8589661606735489,"(32.09, 35.22]",79,0.11413076960878377,0.26666666666666666,0.26666666666666666
no_error,2,16.1,0.8868209827742878,0.8697517295898587,0.859911306100858,"(32.09, 35.22]",79,0.11317901722571222,0.27333333333333343,0.27333333333333343
no_error,2,16.2,0.8877187827155166,0.8706184283889348,0.8607960039335253,"(32.09, 35.22]",79,0.11228121728448337,0.27999999999999997,0.27999999999999997
no_error,2,16.3,0.8885658474249778,0.8714308946184216,0.8616250517542634,"(32.09, 35.22]",79,0.1114341525750222,0.28666666666666674,0.28666666666666674
no_error,2,16.4,0.889365399151516,0.8721933864729225,0.8624032548766241,"(32.09, 35.22]",79,0.11063460084848398,0.2933333333333332,0.2933333333333332
no_error,2,16.5,0.8901206651828801,0.8729101710325489,0.8631354291213513,"(32.09, 35.22]",79,0.10987933481711987,0.3,0.3
no_error,2,16.6,0.8908348688754546,0.8735855119174556,0.8638263892358831,"(32.09, 35.22]",79,0.1091651311245454,0.30666666666666675,0.30666666666666675
no_error,2,16.7,0.8915112213264196,0.8742236644482293,0.8644809451112044,"(32.09, 35.22]",79,0.10848877867358042,0.3133333333333333,0.3133333333333333
no_error,2,16.8,0.8921529198655267,0.8748288742715403,0.8651038974684623,"(32.09, 35.22]",79,0.1078470801344733,0.32000000000000006,0.32000000000000006
no_error,2,16.9,0.8927631407833619,0.8754053689711798,0.865700030555279,"(32.09, 35.22]",79,0.10723685921663806,0.32666666666666655,0.32666666666666655
no_error,2,17.0,0.8933450312086256,0.8759573504993379,0.8662741047870987,"(32.09, 35.22]",79,0.10665496879137437,0.3333333333333333,0.3333333333333333
no_error,2,17.1,0.8939017042657875,0.8764889895950067,0.866830846019928,"(32.09, 35.22]",79,0.10609829573421248,0.3400000000000001,0.3400000000000001
no_error,2,17.2,0.8944362323170819,0.877004415288804,0.8673749401276163,"(32.09, 35.22]",79,0.10556376768291809,0.3466666666666666,0.3466666666666666
no_error,2,17.3,0.8949516385510922,0.8775077095550794,0.8679110216630374,"(32.09, 35.22]",79,0.10504836144890783,0.3533333333333334,0.3533333333333334
no_error,2,17.4,0.8954508913179597,0.878002894582432,0.8684436617758102,"(32.09, 35.22]",79,0.10454910868204026,0.35999999999999993,0.35999999999999993
no_error,2,17.5,0.8959368955282876,0.878493927013814,0.8689773598468895,"(32.09, 35.22]",79,0.10406310447171241,0.36666666666666664,0.36666666666666664
no_error,2,17.6,0.8964124836770877,0.8789846817565076,0.8695165258634119,"(32.09, 35.22]",79,0.1035875163229123,0.3733333333333334,0.3733333333333334
no_error,2,17.7,0.8968804104367574,0.8794789475454424,0.8700654752758558,"(32.09, 35.22]",79,0.10311958956324263,0.37999999999999995,0.37999999999999995
no_error,2,17.8,0.8973433431476054,0.8799804112952271,0.8706284093301392,"(32.09, 35.22]",79,0.10265665685239456,0.3866666666666667,0.3866666666666667
no_error,2,17.9,0.8978038508821224,0.8804926459633675,0.8712094034032187,"(32.09, 35.22]",79,0.10219614911787755,0.39333333333333326,0.39333333333333326
no_error,2,18.0,0.8982643995640358,0.8810191008243806,0.8718123919639704,"(32.09, 35.22]",79,0.10173560043596419,0.4,0.4
no_error,2,18.1,0.8987273443232566,0.881563091976207,0.8724411580142374,"(32.09, 35.22]",79,0.10127265567674337,0.4066666666666668,0.4066666666666668
no_error,2,18.2,0.8991949759771308,0.8821278073276867,0.8730993188386293,"(32.09, 35.22]",79,0.10080502402286917,0.4133333333333333,0.4133333333333333
no_error,2,18.3,0.8996704775357608,0.8827167220419618,0.8737904407714144,"(32.09, 35.22]",79,0.10032952246423921,0.42000000000000004,0.42000000000000004
no_error,2,18.4,0.900157727528951,0.8833335048740588,0.874518002555216,"(32.09, 35.22]",79,0.09984227247104904,0.4266666666666666,0.4266666666666666
no_error,2,18.5,0.9006604647541984,0.8839816437573588,0.8752852766127045,"(32.09, 35.22]",79,0.09933953524580164,0.43333333333333335,0.43333333333333335
no_error,2,18.6,0.901182348167586,0.8846645326963656,0.876095426843034,"(32.09, 35.22]",79,0.09881765183241398,0.4400000000000001,0.4400000000000001
no_error,2,18.7,0.901726905778469,0.8853854062851919,0.8769514421087107,"(32.09, 35.22]",79,0.09827309422153097,0.4466666666666666,0.4466666666666666
no_error,2,18.8,0.9022974610520299,0.8861472607521902,0.8778560496183516,"(32.09, 35.22]",79,0.0977025389479701,0.45333333333333337,0.45333333333333337
no_error,2,18.9,0.9028971174456887,0.8869528320947588,0.8788116961499408,"(32.09, 35.22]",79,0.09710288255431132,0.4599999999999999,0.4599999999999999
no_error,2,19.0,0.9035287574421172,0.887804596324392,0.8798205431056388,"(32.09, 35.22]",79,0.09647124255788275,0.4666666666666667,0.4666666666666667
no_error,2,19.1,0.9041950315151167,0.8887047546411241,0.8808844576404435,"(32.09, 35.22]",79,0.09580496848488329,0.47333333333333344,0.47333333333333344
no_error,2,19.2,0.9048983403430532,0.8896552173501833,0.8820049923465174,"(32.09, 35.22]",79,0.09510165965694684,0.4799999999999999,0.4799999999999999
no_error,2,19.3,0.9056408348196017,0.8906576011844791,0.8831833839444491,"(32.09, 35.22]",79,0.09435916518039833,0.4866666666666667,0.4866666666666667
no_error,2,19.4,0.9064244109022569,0.891713224912907,0.8844205523064438,"(32.09, 35.22]",79,0.0935755890977431,0.49333333333333323,0.49333333333333323
no_error,2,19.5,0.9072506937445515,0.8928230963836139,0.8857170835091807,"(32.09, 35.22]",79,0.09274930625544853,0.5,0.5
no_error,2,19.6,0.9081210354570239,0.893987906984442,0.887073231188445,"(32.09, 35.22]",79,0.09187896454297606,0.5066666666666667,0.5066666666666667
no_error,2,19.7,0.9090365181694263,0.8952080422567052,0.888488922728615,"(32.09, 35.22]",79,0.09096348183057368,0.5133333333333333,0.5133333333333333
no_error,2,19.8,0.9099979438953888,0.8964835674247011,0.8899637520354596,"(32.09, 35.22]",79,0.0900020561046112,0.52,0.52
no_error,2,19.9,0.9110058299512914,0.8978142295183755,0.8914969795796733,"(32.09, 35.22]",79,0.08899417004870858,0.5266666666666666,0.5266666666666666
no_error,2,20.0,0.9120604184945073,0.8991994699192791,0.8930875458774308,"(32.09, 35.22]",79,0.08793958150549275,0.5333333333333333,0.5333333333333333
no_error,2,20.1,0.9131616760711014,0.9006384239590802,0.8947340792697499,"(32.09, 35.22]",79,0.08683832392889856,0.5400000000000001,0.5400000000000001
no_error,2,20.2,0.9143092880493008,0.9021299214077632,0.8964348926245043,"(32.09, 35.22]",79,0.08569071195069922,0.5466666666666666,0.5466666666666666
no_error,2,20.3,0.9155026726997576,0.9036725038326627,0.8981880041479818,"(32.09, 35.22]",79,0.0844973273002424,0.5533333333333333,0.5533333333333333
no_error,2,20.4,0.9167409899438158,0.9052644382794136,0.8999911560308609,"(32.09, 35.22]",79,0.08325901005618419,0.5599999999999999,0.5599999999999999
no_error,2,20.5,0.9180231401540764,0.9069037178472255,0.9018418155224536,"(32.09, 35.22]",79,0.08197685984592362,0.5666666666666667,0.5666666666666667
no_error,2,20.6,0.9193477785746472,0.908588083045366,0.9037371996577224,"(32.09, 35.22]",79,0.08065222142535278,0.5733333333333335,0.5733333333333335
no_error,2,20.7,0.9207133320322183,0.9103150430924786,0.9056742982112848,"(32.09, 35.22]",79,0.07928666796778172,0.58,0.58
no_error,2,20.8,0.9221180060077707,0.9120818859340254,0.9076498899931892,"(32.09, 35.22]",79,0.07788199399222928,0.5866666666666667,0.5866666666666667
no_error,2,20.9,0.9235597965075993,0.9138856964010084,0.909660557136626,"(32.09, 35.22]",79,0.07644020349240066,0.5933333333333333,0.5933333333333333
no_error,2,21.0,0.9250365136981095,0.9157233844089236,0.9117027232975298,"(32.09, 35.22]",79,0.07496348630189054,0.6,0.6
no_error,2,21.1,0.9265457959165637,0.9175917044034162,0.9137726693174842,"(32.09, 35.22]",79,0.07345420408343628,0.6066666666666668,0.6066666666666668
no_error,2,21.2,0.9280851214185255,0.9194872701919836,0.9158665555320488,"(32.09, 35.22]",79,0.0719148785814745,0.6133333333333333,0.6133333333333333
no_error,2,21.3,0.929651834027449,0.9214065859842974,0.9179804517678124,"(32.09, 35.22]",79,0.070348165972551,0.62,0.62
no_error,2,21.4,0.9312431626575784,0.9233460717622904,0.9201103670316336,"(32.09, 35.22]",79,0.06875683734242155,0.6266666666666666,0.6266666666666666
no_error,2,21.5,0.932856235280804,0.9253020789878483,0.9222522670997004,"(32.09, 35.22]",79,0.06714376471919603,0.6333333333333333,0.6333333333333333
no_error,2,21.6,0.9344881023502897,0.9272709199405827,0.9244021033597608,"(32.09, 35.22]",79,0.06551189764971033,0.6400000000000001,0.6400000000000001
no_error,2,21.7,0.9361357593567793,0.9292488926473875,0.9265558436388256,"(32.09, 35.22]",79,0.06386424064322072,0.6466666666666666,0.6466666666666666
no_error,2,21.8,0.9377961633722546,0.9312323019399092,0.9287094905251176,"(32.09, 35.22]",79,0.062203836627745424,0.6533333333333334,0.6533333333333334
no_error,2,21.9,0.9394662524864007,0.9332174806476465,0.930859108051298,"(32.09, 35.22]",79,0.0605337475135993,0.6599999999999999,0.6599999999999999
no_error,2,22.0,0.9411427519922383,0.9352006603720487,0.9330007253239074,"(32.09, 35.22]",79,0.05885724800776171,0.6666666666666666,0.6666666666666666
no_error,2,22.1,0.9428217418372251,0.937177669799093,0.9351301161155956,"(32.09, 35.22]",79,0.057178258162774886,0.6733333333333335,0.6733333333333335
no_error,2,22.2,0.9444992859843466,0.9391443949433116,0.9372431531563068,"(32.09, 35.22]",79,0.055500714015653374,0.6799999999999999,0.6799999999999999
no_error,2,22.3,0.9461716011966422,0.9410969054090537,0.9393359126055773,"(32.09, 35.22]",79,0.05382839880335777,0.6866666666666668,0.6866666666666668
no_error,2,22.4,0.9478350798103886,0.943031480734139,0.941404696517078,"(32.09, 35.22]",79,0.052164920189611386,0.6933333333333332,0.6933333333333332
no_error,2,22.5,0.9494863137136867,0.9449446301704069,0.9434460563899756,"(32.09, 35.22]",79,0.05051368628631325,0.7,0.7
no_error,2,22.6,0.9511220997653659,0.9468331020126574,0.9454567968756902,"(32.09, 35.22]",79,0.04887790023463412,0.7066666666666668,0.7066666666666668
no_error,2,22.7,0.9527394439264698,0.9486938822370039,0.9474339777126924,"(32.09, 35.22]",79,0.04726055607353019,0.7133333333333333,0.7133333333333333
no_error,2,22.8,0.9543355645563457,0.9505241990211697,0.949374915259359,"(32.09, 35.22]",79,0.04566443544365428,0.7200000000000001,0.7200000000000001
no_error,2,22.9,0.9559078992745997,0.952321527055398,0.951277185717572,"(32.09, 35.22]",79,0.04409210072540026,0.7266666666666666,0.7266666666666666
no_error,2,23.0,0.9574541091782932,0.954083591456256,0.9531386297117116,"(32.09, 35.22]",79,0.04254589082170679,0.7333333333333333,0.7333333333333333
no_error,2,23.1,0.9589720799773037,0.9558083676040879,0.9549573473121458,"(32.09, 35.22]",79,0.041027920022696285,0.7400000000000001,0.7400000000000001
no_error,2,23.2,0.9604599244497052,0.9574940810206936,0.9567317020661912,"(32.09, 35.22]",79,0.03954007555029482,0.7466666666666666,0.7466666666666666
no_error,2,23.3,0.9619159797016107,0.9591392038907604,0.9584603120158048,"(32.09, 35.22]",79,0.03808402029838931,0.7533333333333334,0.7533333333333334
no_error,2,23.4,0.9633388030875918,0.960742448717425,0.9601420438985354,"(32.09, 35.22]",79,0.03666119691240821,0.7599999999999999,0.7599999999999999
no_error,2,23.5,0.9647271692336148,0.9623027640333138,0.9617760077001432,"(32.09, 35.22]",79,0.03527283076638521,0.7666666666666667,0.7666666666666667
no_error,2,23.6,0.9660800634037577,0.9638193256609433,0.9633615463036564,"(32.09, 35.22]",79,0.03391993659624226,0.7733333333333334,0.7733333333333334
no_error,2,23.7,0.9673966722654439,0.9652915250269726,0.9648982231725698,"(32.09, 35.22]",79,0.0326033277345561,0.7799999999999999,0.7799999999999999
no_error,2,23.8,0.9686763765179035,0.9667189610876734,0.966385811895342,"(32.09, 35.22]",79,0.031323623482096496,0.7866666666666667,0.7866666666666667
no_error,2,23.9,0.9699187426348441,0.9681014290922986,0.9678242857175772,"(32.09, 35.22]",79,0.030081257365155878,0.7933333333333332,0.7933333333333332
no_error,2,24.0,0.9711235097599867,0.9694389059229801,0.9692138001234412,"(32.09, 35.22]",79,0.028876490240013264,0.8,0.8
no_error,2,24.1,0.9722905792054652,0.9707315383016797,0.9705546810075752,"(32.09, 35.22]",79,0.027709420794534756,0.8066666666666668,0.8066666666666668
no_error,2,24.2,0.9734200055679231,0.971979631772118,0.9718474116090704,"(32.09, 35.22]",79,0.026579994432076925,0.8133333333333332,0.8133333333333332
no_error,2,24.3,0.9745119825350375,0.9731836345471823,0.973092617075091,"(32.09, 35.22]",79,0.025488017464962542,0.8200000000000001,0.8200000000000001
no_error,2,24.4,0.9755668299787775,0.9743441234089636,0.9742866187373004,"(32.09, 35.22]",79,0.024433170021222472,0.8266666666666665,0.8266666666666665
no_error,2,24.5,0.9765849851167399,0.9754622716435767,0.9754283560099124,"(32.09, 35.22]",79,0.023415014883260143,0.8333333333333334,0.8333333333333334
no_error,2,24.6,0.9775669894036182,0.9765481667309438,0.976523345338676,"(32.09, 35.22]",79,0.02243301059638181,0.8400000000000001,0.8400000000000001
no_error,2,24.7,0.9785134749537112,0.977584482957022,0.9775653558218452,"(32.09, 35.22]",79,0.021486525046288785,0.8466666666666666,0.8466666666666666
no_error,2,24.8,0.9794251550457532,0.9785917931125783,0.9785658703452568,"(32.09, 35.22]",79,0.020574844954246774,0.8533333333333334,0.8533333333333334
no_error,2,24.9,0.9803028142513835,0.9795530340816256,0.9795202311422028,"(32.09, 35.22]",79,0.019697185748616453,0.8599999999999999,0.8599999999999999
no_error,2,25.0,0.9811472950579464,0.9804543912483331,0.980434378656559,"(32.09, 35.22]",79,0.0188527049420536,0.8666666666666667,0.8666666666666667
no_error,3,10.0,0.4681201320506812,0.3215958633543106,0.0433203553438462,"(35.22, 46.88]",30,0.5318798679493189,0.0,0.5318798679493189
no_error,3,10.1,0.4753172360096209,0.3292373949289027,0.0455227480796076,"(35.22, 46.88]",30,0.524682763990379,0.0,0.524682763990379
no_error,3,10.2,0.4825286027832651,0.33695914982092523,0.0478196796507817,"(35.22, 46.88]",30,0.5174713972167349,0.0,0.5174713972167349
no_error,3,10.3,0.4897518856058348,0.3447584542312925,0.0502140267851942,"(35.22, 46.88]",30,0.5102481143941652,0.0,0.5102481143941652
no_error,3,10.4,0.4969847220406394,0.3526325257356052,0.0527086794553298,"(35.22, 46.88]",30,0.5030152779593606,0.0,0.5030152779593606
no_error,3,10.5,0.5042247355003425,0.36057847659593323,0.0553065358662831,"(35.22, 46.88]",30,0.4957752644996575,0.0,0.4957752644996575
no_error,3,10.6,0.5114695389888985,0.36859331647544635,0.0580104971228341,"(35.22, 46.88]",30,0.48853046101110154,0.0,0.48853046101110154
no_error,3,10.7,0.5187167361363046,0.37667395518195657,0.0608234617291103,"(35.22, 46.88]",30,0.48128326386369535,0.0,0.48128326386369535
no_error,3,10.8,0.5259639242700225,0.38481720594817304,0.0637483197114497,"(35.22, 46.88]",30,0.4740360757299775,0.0,0.4740360757299775
no_error,3,10.9,0.5332086973149353,0.39301978882561517,0.0667879464877354,"(35.22, 46.88]",30,0.46679130268506475,0.0,0.46679130268506475
no_error,3,11.0,0.5404486467641515,0.401278334726157,0.0699451965195012,"(35.22, 46.88]",30,0.4595513532358485,0.0,0.4595513532358485
no_error,3,11.1,0.5476809218970625,0.4095889143596969,0.0732228877970754,"(35.22, 46.88]",30,0.4523190781029375,0.0,0.4523190781029375
no_error,3,11.2,0.5549008823221055,0.4179455676596981,0.0766237564516916,"(35.22, 46.88]",30,0.44509911767789445,0.0,0.44509911767789445
no_error,3,11.3,0.5621030339319941,0.42634125939135126,0.0801503130557311,"(35.22, 46.88]",30,0.4378969660680059,0.0,0.4378969660680059
no_error,3,11.4,0.5692813881406829,0.43476824185250357,0.0838047722567553,"(35.22, 46.88]",30,0.43071861185931715,0.0,0.43071861185931715
no_error,3,11.5,0.5764295084921033,0.44321808902895327,0.0875890157105288,"(35.22, 46.88]",30,0.4235704915078967,0.0,0.4235704915078967
no_error,3,11.6,0.5835406075662861,0.4516817897347853,0.0915045750936537,"(35.22, 46.88]",30,0.4164593924337139,0.0,0.4164593924337139
no_error,3,11.7,0.590607634605539,0.46014983570343476,0.0955526158704375,"(35.22, 46.88]",30,0.409392365394461,0.0,0.409392365394461
no_error,3,11.8,0.5976233319511999,0.4686122790258756,0.0997339105596111,"(35.22, 46.88]",30,0.4023766680488001,0.0,0.4023766680488001
no_error,3,11.9,0.6045803074325451,0.47705881249998466,0.1040488216700509,"(35.22, 46.88]",30,0.3954196925674549,0.0,0.3954196925674549
no_error,3,12.0,0.611471119378587,0.48547886921574523,0.108497296937068,"(35.22, 46.88]",30,0.388528880621413,0.0,0.388528880621413
no_error,3,12.1,0.6182883349903282,0.4938616929412941,0.1130788543823894,"(35.22, 46.88]",30,0.3817116650096718,0.006666666666666643,0.3817116650096718
no_error,3,12.2,0.6250245861029967,0.5021964141196685,0.1177925756629357,"(35.22, 46.88]",30,0.3749754138970033,0.013333333333333286,0.3749754138970033
no_error,3,12.3,0.6316726406286087,0.5104721458722352,0.122637107035488,"(35.22, 46.88]",30,0.36832735937139127,0.02000000000000005,0.36832735937139127
no_error,3,12.4,0.6382254520356312,0.5186780524122608,0.1276106636721024,"(35.22, 46.88]",30,0.3617745479643688,0.02666666666666669,0.3617745479643688
no_error,3,12.5,0.6446762059043718,0.5268034235922956,0.1327110318987591,"(35.22, 46.88]",30,0.3553237940956282,0.03333333333333333,0.3553237940956282
no_error,3,12.6,0.651018370706023,0.5348377538559779,0.1379355859794861,"(35.22, 46.88]",30,0.348981629293977,0.03999999999999997,0.348981629293977
no_error,3,12.7,0.6572457333274225,0.5427708084139782,0.1432813000589409,"(35.22, 46.88]",30,0.34275426667257747,0.04666666666666662,0.34275426667257747
no_error,3,12.8,0.663352433073182,0.5505926771732887,0.1487447700146365,"(35.22, 46.88]",30,0.33664756692681796,0.05333333333333338,0.33664756692681796
no_error,3,12.9,0.6693329969796125,0.5582938496351901,0.1543222408309139,"(35.22, 46.88]",30,0.33066700302038754,0.060000000000000026,0.33066700302038754
no_error,3,13.0,0.6751823575388503,0.5658652533628533,0.16000963116104,"(35.22, 46.88]",30,0.32481764246114975,0.06666666666666667,0.32481764246114975
no_error,3,13.1,0.6808958691195688,0.5732982962790795,0.1658025648742688,"(35.22, 46.88]",30,0.3191041308804312,0.0733333333333333,0.3191041308804312
no_error,3,13.2,0.6864693338744582,0.5805849266715638,0.1716964154195489,"(35.22, 46.88]",30,0.3135306661255418,0.07999999999999995,0.3135306661255418
no_error,3,13.3,0.6918990022667136,0.5877176499361467,0.1776863365772046,"(35.22, 46.88]",30,0.30810099773328636,0.08666666666666671,0.30810099773328636
no_error,3,13.4,0.6971815722125577,0.5946895485514337,0.1837673021535145,"(35.22, 46.88]",30,0.3028184277874423,0.09333333333333335,0.3028184277874423
no_error,3,13.5,0.7023142029921189,0.601494324914675,0.1899341586194526,"(35.22, 46.88]",30,0.2976857970078811,0.1,0.2976857970078811
no_error,3,13.6,0.707294509284501,0.6081263054211052,0.1961816688722703,"(35.22, 46.88]",30,0.292705490715499,0.10666666666666665,0.292705490715499
no_error,3,13.7,0.712120543175227,0.6145804368981461,0.2025045496003369,"(35.22, 46.88]",30,0.287879456824773,0.11333333333333329,0.287879456824773
no_error,3,13.8,0.7167907936497487,0.620852301746859,0.2088975246472185,"(35.22, 46.88]",30,0.28320920635025126,0.12000000000000005,0.28320920635025126
no_error,3,13.9,0.7213041829155454,0.6269381279828758,0.2153553803758393,"(35.22, 46.88]",30,0.27869581708445457,0.12666666666666668,0.27869581708445457
no_error,3,14.0,0.7256600350039304,0.6328347545370008,0.221872998190425,"(35.22, 46.88]",30,0.2743399649960696,0.13333333333333333,0.2743399649960696
no_error,3,14.1,0.7298580617060446,0.6385396308052194,0.2284454021325233,"(35.22, 46.88]",30,0.2701419382939554,0.13999999999999999,0.2701419382939554
no_error,3,14.2,0.7338983628228234,0.6440508188154295,0.2350678177739371,"(35.22, 46.88]",30,0.2661016371771766,0.1466666666666666,0.2661016371771766
no_error,3,14.3,0.7377813901821965,0.6493669539812469,0.2417357020574432,"(35.22, 46.88]",30,0.26221860981780354,0.15333333333333338,0.26221860981780354
no_error,3,14.4,0.7415079232692373,0.6544872223625244,0.2484447767486951,"(35.22, 46.88]",30,0.2584920767307627,0.16000000000000003,0.2584920767307627
no_error,3,14.5,0.7450790668602576,0.659411354875225,0.2551910829212818,"(35.22, 46.88]",30,0.2549209331397424,0.16666666666666666,0.2549209331397424
no_error,3,14.6,0.7484963648430973,0.6641398150032694,0.2619709986387248,"(35.22, 46.88]",30,0.25150363515690266,0.1733333333333333,0.25150363515690266
no_error,3,14.7,0.7517633898210797,0.6686763367053373,0.2687810812807502,"(35.22, 46.88]",30,0.2482366101789203,0.17999999999999997,0.2482366101789203
no_error,3,14.8,0.7548851272882315,0.6730269667965113,0.2756181575272247,"(35.22, 46.88]",30,0.24511487271176846,0.1866666666666667,0.24511487271176846
no_error,3,14.9,0.7578667531622479,0.6771981327274268,0.2824794731847335,"(35.22, 46.88]",30,0.24213324683775206,0.19333333333333336,0.24213324683775206
no_error,3,15.0,0.7607135802093331,0.6811965618519836,0.2893626981641664,"(35.22, 46.88]",30,0.2392864197906669,0.2,0.2392864197906669
no_error,3,15.1,0.7634310532531625,0.6850292548141435,0.2962659461375487,"(35.22, 46.88]",30,0.23656894674683748,0.20666666666666664,0.23656894674683748
no_error,3,15.2,0.7660247562008725,0.6887034941034612,0.303187810022794,"(35.22, 46.88]",30,0.23397524379912749,0.2133333333333333,0.23397524379912749
no_error,3,15.3,0.7685003863522687,0.6922267916183749,0.3101273503657517,"(35.22, 46.88]",30,0.2314996136477313,0.22000000000000006,0.2314996136477313
no_error,3,15.4,0.7708637450169117,0.6956068726649679,0.3170840962766811,"(35.22, 46.88]",30,0.22913625498308832,0.22666666666666668,0.22913625498308832
no_error,3,15.5,0.773120745016234,0.6988516746312637,0.3240580686778864,"(35.22, 46.88]",30,0.22687925498376604,0.23333333333333334,0.23333333333333334
no_error,3,15.6,0.7752773966607484,0.7019693141344122,0.3310497684023185,"(35.22, 46.88]",30,0.22472260333925165,0.23999999999999996,0.23999999999999996
no_error,3,15.7,0.7773397925380308,0.7049680635376298,0.3380601581369549,"(35.22, 46.88]",30,0.22266020746196924,0.24666666666666662,0.24666666666666662
no_error,3,15.8,0.7793141105030034,0.7078563461937959,0.3450906666413032,"(35.22, 46.88]",30,0.22068588949699663,0.25333333333333335,0.25333333333333335
no_error,3,15.9,0.7812066105936839,0.710642715971849,0.3521431810361979,"(35.22, 46.88]",30,0.2187933894063161,0.26,0.26
no_error,3,16.0,0.7830236157188508,0.713335833245727,0.359220011787037,"(35.22, 46.88]",30,0.21697638428114918,0.26666666666666666,0.26666666666666666
no_error,3,16.1,0.7847715094702031,0.7159444485978692,0.366323881906321,"(35.22, 46.88]",30,0.21522849052979687,0.27333333333333343,0.27333333333333343
no_error,3,16.2,0.7864567365081488,0.7184773985701415,0.3734579130724447,"(35.22, 46.88]",30,0.21354326349185115,0.27999999999999997,0.27999999999999997
