BMI,GA,reliability
27.0,18.8,0.8983255557406291
27.0,18.9,0.9004610325141058
27.0,19.0,0.9026616592831188
27.0,19.1,0.9049216517019787
27.0,19.2,0.9072350129778478
27.0,19.3,0.909595570965001
27.0,19.4,0.9119970093179559
27.0,19.5,0.91443289020431
27.0,19.6,0.9168966932718362
27.0,19.7,0.9193818563232398
27.0,19.8,0.9218818070305412
27.0,19.9,0.924389996533405
27.0,20.0,0.9268999476593138
27.0,20.1,0.9294052901045333
27.0,20.2,0.9318997895357226
27.0,20.3,0.9343773931149602
27.0,20.4,0.9368322670202489
27.0,20.5,0.9392588190961558
27.0,20.6,0.9416517361314052
27.0,20.7,0.9440060136563879
27.0,20.8,0.9463169783735081
27.0,20.9,0.9485803056887244
27.0,21.0,0.9507920442992894
27.0,21.1,0.9529486281340313
27.0,21.2,0.9550468818795268
27.0,21.3,0.9570840312333707
27.0,21.4,0.9590577046797895
27.0,21.5,0.9609659290443359
27.0,21.6,0.9628071223569834
27.0,21.7,0.964580089330257
27.0,21.8,0.9662840034693445
27.0,21.9,0.9679183921595469
27.0,22.0,0.9694834465392607
27.0,22.1,0.9709806298716492
27.0,22.2,0.972411679711383
27.0,22.3,0.973778376079681
27.0,22.4,0.9750825397591427
27.0,22.5,0.9763260334429439
27.0,22.6,0.977510751835317
27.0,22.7,0.978638613035682
27.0,22.8,0.9797115493112423
27.0,22.9,0.9807315022564618
27.0,23.0,0.9817004167110326
27.0,23.1,0.9826202344518666
27.0,23.2,0.983492889221147
27.0,23.3,0.9843203005640497
27.0,23.4,0.9851043682573086
27.0,23.5,0.9858469679793954
27.0,23.6,0.9865499461942969
27.0,23.7,0.9872151149754287
27.0,23.8,0.9878442485491266
27.0,23.9,0.9884390806588477
27.0,24.0,0.9890012996690636
27.0,24.1,0.9895325467126013
27.0,24.2,0.9900344141919285
27.0,24.3,0.9905084426986067
27.0,24.4,0.9909561195387839
27.0,24.5,0.991378879035414
27.0,24.6,0.9917781011243254
27.0,24.7,0.9921551104470743
27.0,24.8,0.9925111769493379
27.0,24.9,0.9928475168771755
27.0,25.0,0.9931652922481351
27.1,10.0,0.7921707664912225
27.1,10.1,0.7943662163090941
27.1,10.2,0.7965483302172561
27.1,10.3,0.7987170571996082
27.1,10.4,0.8008723473124832
27.1,10.5,0.8030141529648841
27.1,10.6,0.8051424271379878
27.1,10.7,0.807257127165332
27.1,10.8,0.8093582097014719
27.1,10.9,0.8114456345723596
27.1,11.0,0.8135193638075171
27.1,11.1,0.8155793332611981
27.1,11.2,0.8176253527551508
27.1,11.3,0.8196568833192807
27.1,11.4,0.821673000322741
27.1,11.5,0.8236724224268284
27.1,11.6,0.8256535812340242
27.1,11.7,0.8276146782203199
27.1,11.8,0.8295537165939127
27.1,11.9,0.8314685442295544
27.1,12.0,0.8333569085596831
27.1,12.1,0.8352164820170406
27.1,12.2,0.8370448977491123
27.1,12.3,0.8388397843187826
27.1,12.4,0.8405987940966962
27.1,12.5,0.8423196274435957
27.1,12.6,0.8440000571334737
27.1,12.7,0.845637948177546
27.1,12.8,0.8472312756819691
27.1,12.9,0.8487781422163174
27.1,13.0,0.8502767921155155
27.1,13.1,0.8517256148585716
27.1,13.2,0.8531231689676182
27.1,13.3,0.8544681801920067
27.1,13.4,0.8557595435110479
27.1,13.5,0.8569963396064739
27.1,13.6,0.8581778354914409
27.1,13.7,0.8593034783953523
27.1,13.8,0.8603729040293817
27.1,13.9,0.861385943954541
27.1,14.0,0.862342612287987
27.1,14.1,0.8632431088046635
27.1,14.2,0.864087830844545
27.1,14.3,0.8648773576081162
27.1,14.4,0.8656124477868615
27.1,14.5,0.8662940505099229
27.1,14.6,0.8669233650339288
27.1,14.7,0.8675025948358426
27.1,14.8,0.8680346855868496
27.1,14.9,0.8685227646463749
27.1,15.0,0.86897011490218
27.1,15.1,0.86938017887912
27.1,15.2,0.869756573486567
27.1,15.3,0.8701030739591165
27.1,15.4,0.87042360800842
27.1,15.5,0.870722271589747
27.1,15.6,0.8710033127039896
27.1,15.7,0.8712711241612114
27.1,15.8,0.8715302442847667
27.1,15.9,0.8717853505324245
27.1,16.0,0.8720412432793817
27.1,16.1,0.8723028376579913
27.1,16.2,0.8725751598358792
27.1,16.3,0.8728633210572029
27.1,16.4,0.8731725065159619
27.1,16.5,0.8735079630343676
27.1,16.6,0.8738749736802696
27.1,16.7,0.874278836707304
27.1,16.8,0.874724846176702
27.1,16.9,0.8752182645029187
27.1,17.0,0.8757642978797454
27.1,17.1,0.8763680637598266
27.1,17.2,0.8770345659204453
27.1,17.3,0.8777686609618915
27.1,17.4,0.8785750245723887
27.1,17.5,0.8794581195257901
27.1,17.6,0.8804221589852423
27.1,17.7,0.8814710724069024
27.1,17.8,0.8826084711850364
27.1,17.9,0.8838376067023355
27.1,18.0,0.8851613401956526
27.1,18.1,0.8865821074613273
27.1,18.2,0.8881017195240041
27.1,18.3,0.8897188649382922
27.1,18.4,0.8914296715986596
27.1,18.5,0.893229896093723
27.1,18.6,0.8951151040071739
27.1,18.7,0.8970806273614973
27.1,18.8,0.8991215137530263
27.1,18.9,0.9012325344254032
27.1,19.0,0.9034082130664419
27.1,19.1,0.9056428463629211
27.1,19.2,0.9079305196695131
27.1,19.3,0.9102651417372357
27.1,19.4,0.9126404767301757
27.1,19.5,0.9150501680392815
27.1,19.6,0.9174877747487602
27.1,19.7,0.9199468132098674
27.1,19.8,0.9224207862879126
27.1,19.9,0.9249032202023011
27.1,20.0,0.9273877087086809
27.1,20.1,0.9298679483481301
27.1,20.2,0.9323377700748201
27.1,20.3,0.9347911826607587
27.1,20.4,0.9372224071231859
27.1,20.5,0.9396259035968277
27.1,20.6,0.9419964063294242
27.1,20.7,0.9443289529786367
27.1,20.8,0.9466189066309926
27.1,20.9,0.9488619742101613
27.1,21.0,0.9510542318172756
27.1,21.1,0.9531921334005469
27.1,21.2,0.9552725200722492
27.1,21.3,0.9572926274087584
27.1,21.4,0.9592500905157229
27.1,21.5,0.9611429356075772
27.1,21.6,0.9629695777793582
27.1,21.7,0.9647288134867155
27.1,21.8,0.9664198040055898
27.1,21.9,0.968042061620363
27.1,22.0,0.9695957547732629
27.1,22.1,0.9710823150620099
27.1,22.2,0.9725034462240081
27.1,22.3,0.9738608939572586
27.1,22.4,0.9751564460475591
27.1,22.5,0.9763919328702048
27.1,22.6,0.9775692176189082
27.1,22.7,0.9786901865633975
27.1,22.8,0.9797567421536109
27.1,22.9,0.9807707963137187
27.1,23.0,0.9817342649675322
27.1,23.1,0.9826490626754372
27.1,23.2,0.9835170966204475
27.1,23.3,0.9843402604391862
27.1,23.4,0.9851204295416484
27.1,23.5,0.9858594561310633
27.1,23.6,0.9865591640893222
27.1,23.7,0.9872213441967509
27.1,23.8,0.9878477506859964
27.1,23.9,0.9884400979302126
27.1,24.0,0.9890000562101604
27.1,24.1,0.9895292496070134
27.1,24.2,0.9900292545269206
27.1,24.3,0.9905015964607001
27.1,24.4,0.9909477486856589
27.1,24.5,0.9913691323869573
27.1,24.6,0.9917671152431234
27.1,24.7,0.9921430104989388
27.1,24.8,0.992498077949444
27.1,24.9,0.9928335237538009
27.1,25.0,0.9931505008205811
27.2,10.0,0.7936431185244766
27.2,10.1,0.7958301455195447
27.2,10.2,0.7980037962637899
27.2,10.3,0.8001640192751801
27.2,10.4,0.8023107675254327
27.2,10.5,0.8044439931719782
27.2,10.6,0.8065636520562983
27.2,10.7,0.8086697013032381
27.2,10.8,0.8107621002107599
27.2,10.9,0.8128408088677712
27.2,11.0,0.8149057899359171
27.2,11.1,0.8169569818701601
27.2,11.2,0.8189941975704276
27.2,11.3,0.8210169037600219
27.2,11.4,0.8230241804971183
27.2,11.5,0.8250147577796749
27.2,11.6,0.8269870757071008
27.2,11.7,0.8289393473315978
27.2,11.8,0.8308695896113261
27.2,11.9,0.8327756638173867
27.2,12.0,0.834655331298851
27.2,12.1,0.8365062812908743
27.2,12.2,0.8383261612096359
27.2,12.3,0.840112616423139
27.2,12.4,0.841863317305509
27.2,12.5,0.843575979282505
27.2,12.6,0.8452483913651387
27.2,12.7,0.8468784350211044
27.2,12.8,0.8484641015541975
27.2,12.9,0.8500035106527795
27.2,13.0,0.8514949189357873
27.2,13.1,0.8529367325988497
27.2,13.2,0.8543275230483761
27.2,13.3,0.8556660279534402
27.2,13.4,0.8569511561888995
27.2,13.5,0.8581819974765992
27.2,13.6,0.8593578306688716
27.2,13.7,0.8604781100802164
27.2,13.8,0.8615424797057405
27.2,13.9,0.8625507784432894
27.2,14.0,0.8635030249164493
27.2,14.1,0.8643994244720216
27.2,14.2,0.8652403757365701
27.2,14.3,0.8660264614177825
27.2,14.4,0.866758438679825
27.2,14.5,0.8674372577686413
27.2,14.6,0.8680641126919183
27.2,14.7,0.868641185928023
27.2,14.8,0.8691713862753209
27.2,14.9,0.869657803675382
27.2,15.0,0.8701036830305304
27.2,15.1,0.8705124276552694
27.2,15.2,0.8708876138959998
27.2,15.3,0.871232972921714
27.2,15.4,0.87155239371401
27.2,15.5,0.8718499241610953
27.2,15.6,0.8721297692358312
27.2,15.7,0.8723962750306907
27.2,15.8,0.8726539319815078
27.2,15.9,0.8729073695643066
27.2,16.0,0.8731613401862077
27.2,16.1,0.8734207092291744
27.2,16.2,0.8736904513081357
27.2,16.3,0.8739756279262267
27.2,16.4,0.8742813748771752
27.2,16.5,0.8746128860041121
27.2,16.6,0.8749753956454753
27.2,16.7,0.8753741512183272
27.2,16.8,0.8758143964887365
27.2,16.9,0.8763013478840438
27.2,17.0,0.8768401603067922
27.2,17.1,0.8774359088460069
27.2,17.2,0.8780935518015609
27.2,17.3,0.8788179042522801
27.2,17.4,0.8796136016120921
27.2,17.5,0.8804850703012476
27.2,17.6,0.8814364907270203
27.2,17.7,0.8824717615139513
27.2,17.8,0.8835944685316466
27.2,17.9,0.8848078413235142
27.2,18.0,0.886114724020607
27.2,18.1,0.887517540790116
27.2,18.2,0.889018097971475
27.2,18.3,0.8906151238782064
27.2,18.4,0.8923048204192873
27.2,18.5,0.8940830230997537
27.2,18.6,0.8959453741255052
27.2,18.7,0.8978872879971866
27.2,18.8,0.8999038945589518
27.2,18.9,0.9019900493052231
27.2,19.0,0.9041403607430845
27.2,19.1,0.9063492128523694
27.2,19.2,0.9086107767448744
27.2,19.3,0.9109190466992101
27.2,19.4,0.9132678736236707
27.2,19.5,0.9156509865037737
27.2,19.6,0.9180620270839502
27.2,19.7,0.9204945938862976
27.2,19.8,0.9229422707324811
27.2,19.9,0.925398659620259
27.2,20.0,0.9278574282334091
27.2,20.1,0.9303123449999317
27.2,20.2,0.932757305642932
27.2,20.3,0.9351863821702422
27.2,20.4,0.937593852718316
27.2,20.5,0.9399742303219101
27.2,20.6,0.9423222961165214
27.2,20.7,0.9446331304262314
27.2,20.8,0.9469021327409715
27.2,20.9,0.9491250411675194
27.2,21.0,0.9512979559426858
27.2,21.1,0.9534173519779834
27.2,21.2,0.9554800834594338
27.2,21.3,0.9574833953610269
27.2,21.4,0.9594249259420946
27.2,21.5,0.9613026998618015
27.2,21.6,0.9631151265160751
27.2,21.7,0.9648609907860701
27.2,21.8,0.9665394402440072
27.2,21.9,0.9681499682767146
27.2,22.0,0.9696927189857368
27.2,22.1,0.9711690885518242
27.2,22.2,0.9725807432239555
27.2,22.3,0.9739293927093406
27.2,22.4,0.9752167893128243
27.2,22.5,0.976444727885062
27.2,22.6,0.9776150376504352
27.2,22.7,0.978729572033186
27.2,22.8,0.9797902011740022
27.2,22.9,0.9807988056333623
27.2,23.0,0.981757272286764
27.2,23.1,0.9826674856994604
27.2,23.2,0.9835313259600399
27.2,23.3,0.9843506602673038
27.2,23.4,0.9851273385434665
27.2,23.5,0.9858631888831816
27.2,23.6,0.9865600122635446
27.2,23.7,0.9872195778018945
27.2,23.8,0.9878436191452606
27.2,23.9,0.9884338311822645
27.2,24.0,0.9889918664615743
27.2,24.1,0.9895193316701331
27.2,24.2,0.9900177871614423
27.2,24.3,0.9904887435373079
27.2,24.4,0.990933660333395
27.2,24.5,0.9913539457738235
27.2,24.6,0.9917509556565055
27.2,24.7,0.9921259920609953
27.2,24.8,0.9924803042649115
27.2,24.9,0.9928150895937305
27.2,25.0,0.9931314920646233
27.3,10.0,0.7950074579885054
27.3,10.1,0.7971881447187509
27.3,10.2,0.7993553982735899
27.3,10.3,0.8015091699590318
27.3,10.4,0.80364941218708
27.3,10.5,0.8057760793352029
27.3,10.6,0.807889126920704
27.3,10.7,0.8099885142801377
27.3,10.8,0.8120742007065251
27.3,10.9,0.8141461488571773
27.3,11.0,0.816204321389023
27.3,11.1,0.8182486588268694
27.3,11.2,0.8202789760408729
27.3,11.3,0.8222947444390155
27.3,11.4,0.8242950520793308
27.3,11.5,0.8262786353612399
27.3,11.6,0.828243944956899
27.3,11.7,0.830189203969672
27.3,11.8,0.8321124424635985
27.3,11.9,0.8340115339536484
27.3,12.0,0.8358842548749627
27.3,12.1,0.837728307621532
27.3,12.2,0.8395413565431269
27.3,12.3,0.8413210615624044
27.3,12.4,0.8430651094521783
27.3,12.5,0.8447712316416655
27.3,12.6,0.8464372333342398
27.3,12.7,0.8480610119314766
27.3,12.8,0.8496405745158551
27.3,12.9,0.8511740561448355
27.3,13.0,0.852659728419113
27.3,13.1,0.8540960121686874
27.3,13.2,0.8554814918561947
27.3,13.3,0.8568149187196712
27.3,13.4,0.8580952135103077
27.3,13.5,0.859321477585285
27.3,13.6,0.8604929994962336
27.3,13.7,0.8616092434862096
27.3,13.8,0.8626698618085159
27.3,13.9,0.8636746995052506
27.3,14.0,0.8646237829494164
27.3,14.1,0.8655173212520134
27.3,14.2,0.8663557163742532
27.3,14.3,0.8671395539453013
27.3,14.4,0.8678695929172178
27.3,14.5,0.8685467829326255
27.3,14.6,0.8691723147130069
27.3,14.7,0.869748347981065
27.3,14.8,0.8702777570534423
27.3,14.9,0.8707635917937792
27.3,15.0,0.8712090581362832
27.3,15.1,0.871617520713835
27.3,15.2,0.8719925126803967
27.3,15.3,0.8723377241816331
27.3,15.4,0.8726569988465387
27.3,15.5,0.8729543402865044
27.3,15.6,0.8732339073637889
27.3,15.7,0.8734999983731646
27.3,15.8,0.8737570552071503
27.3,15.9,0.8740096596984419
27.3,16.0,0.8742625123720323
27.3,16.1,0.8745204279522403
27.3,16.2,0.8747883290547164
27.3,16.3,0.875071228047078
27.3,16.4,0.8753742047829405
27.3,16.5,0.8757024033783574
27.3,16.6,0.8760610044877164
27.3,16.7,0.8764552050967978
27.3,16.8,0.876890198278986
27.3,16.9,0.8773711487585796
27.3,17.0,0.8779031644048048
27.3,17.1,0.8784912715879314
27.3,17.2,0.8791403847131389
27.3,17.3,0.8798552739140323
27.3,17.4,0.8806405355302624
27.3,17.5,0.8815005573182668
27.3,17.6,0.8824394860458624
27.3,17.7,0.8834611894804283
27.3,17.8,0.8845692270261055
27.3,17.9,0.8857668066849327
27.3,18.0,0.8870567553528962
27.3,18.1,0.8884414853726124
27.3,18.2,0.8899228010181772
27.3,18.3,0.8914994723908627
27.3,18.4,0.893167780647921
27.3,18.5,0.8949236438812972
27.3,18.6,0.8967627909980223
27.3,18.7,0.8986807217234323
27.3,18.8,0.900672654401713
27.3,18.9,0.9027335339999141
27.3,19.0,0.9048580611257966
27.3,19.1,0.9070407085645522
27.3,19.2,0.9092757403952239
27.3,19.3,0.9115572421878064
27.3,19.4,0.9138791555059761
27.3,19.5,0.9162352988006549
27.3,19.6,0.9186194024444989
27.3,19.7,0.9210251499302344
27.3,19.8,0.9234462082769467
27.3,19.9,0.9258762607039074
27.3,20.0,0.9283090507322812
27.3,20.1,0.9307384194648067
27.3,20.2,0.9331583327215162
27.3,20.3,0.9355629244712695
27.3,20.4,0.9379465325312643
27.3,20.5,0.9403037231990674
27.3,20.6,0.9426293257815788
27.3,20.7,0.9449184617745159
27.3,20.8,0.9471665677270871
27.3,20.9,0.9493694111367792
27.3,21.0,0.9515231176583391
27.3,21.1,0.9536241793251142
27.3,21.2,0.9556694633125277
27.3,21.3,0.9576562215141757
27.3,21.4,0.9595820932063692
27.3,21.5,0.9614450998371197
27.3,21.6,0.963243641743133
27.3,21.7,0.9649764909910097
27.3,21.8,0.9666427776058308
27.3,21.9,0.9682419746220259
27.3,22.0,0.9697741984642656
27.3,22.1,0.9712408068720104
27.3,22.2,0.9726434259220768
27.3,22.3,0.9739837261620404
27.3,22.4,0.975263420805916
27.3,22.5,0.976484268408522
27.3,22.6,0.9776480615744274
27.3,22.7,0.9787566182264672
27.3,22.8,0.9798117749298995
27.3,22.9,0.9808153799040642
27.3,23.0,0.9817692876834571
27.3,23.1,0.9826753539070222
27.3,23.2,0.9835354289293476
27.3,23.3,0.9843513528701616
27.3,23.4,0.9851249495564411
27.3,23.5,0.9858580223103122
27.3,23.6,0.9865523487491488
27.3,23.7,0.9872096757203576
27.3,23.8,0.9878317162076423
27.3,23.9,0.9884201455741375
27.3,24.0,0.9889765977855114
27.3,24.1,0.9895026627513932
27.3,24.2,0.9899998847876301
27.3,24.3,0.990469759611126
27.3,24.4,0.9909137333044055
27.3,24.5,0.9913332009314942
27.3,24.6,0.991729506744268
27.3,24.7,0.9921039422212217
27.3,24.8,0.9924577465743616
27.3,24.9,0.9927921080673165
27.3,25.0,0.9931081625221045
27.4,10.0,0.7962632491156779
27.4,10.1,0.79843970061903
27.4,10.2,0.8006026474267591
27.4,10.3,0.8027520408953666
27.4,10.4,0.8048878338732105
27.4,10.5,0.8070099827252717
27.4,10.6,0.8091184442249431
27.4,10.7,0.811213177555351
27.4,10.8,0.8132941426550813
27.4,10.9,0.8153613037213504
27.4,11.0,0.8174146248838108
27.4,11.1,0.8194540468254098
27.4,11.2,0.8214793872237718
27.4,11.3,0.8234901229223601
27.4,11.4,0.8254853463340318
27.4,11.5,0.8274638020013545
27.4,11.6,0.8294239494857347
27.4,11.7,0.8313640240613555
27.4,11.8,0.8332820637401774
27.4,11.9,0.8351759567728322
27.4,12.0,0.8370434925420192
27.4,12.1,0.8388823872031294
27.4,12.2,0.8406903203384688
27.4,12.3,0.8424649671484381
27.4,12.4,0.8442040279806193
27.4,12.5,0.8459052515989509
27.4,12.6,0.8475664590512212
27.4,12.7,0.8491855634051843
27.4,12.8,0.8507605871447974
27.4,12.9,0.8522896793334397
27.4,13.0,0.8537711277453106
27.4,13.1,0.8552033663167707
27.4,13.2,0.8565849948108752
27.4,13.3,0.8579147769285956
27.4,13.4,0.8591916457378893
27.4,13.5,0.8604147139152093
27.4,13.6,0.8615832814850735
27.4,13.7,0.8626968215755754
27.4,13.8,0.8637549955376421
27.4,13.9,0.864757656773687
27.4,14.0,0.8657048370921366
27.4,14.1,0.8665967519032661
27.4,14.2,0.8674338075835282
27.4,14.3,0.8682165926303662
27.4,14.4,0.86894586808684
27.4,14.5,0.8696225841742242
27.4,14.6,0.8702479304562548
27.4,14.7,0.8708240425110094
27.4,14.8,0.8713537582115918
27.4,14.9,0.8718400889821124
27.4,15.0,0.8722862006764454
27.4,15.1,0.8726954173147885
27.4,15.2,0.8730712301346857
27.4,15.3,0.8734172849321445
27.4,15.4,0.8737373803247863
27.4,15.5,0.8740354761833666
27.4,15.6,0.8743156816123662
27.4,15.7,0.8745822472068948
27.4,15.8,0.8748395672302044
27.4,15.9,0.8750921709709651
27.4,16.0,0.875344708151765
27.4,16.1,0.8756019407994455
27.4,16.2,0.8758687405898935
27.4,16.3,0.8761500640607854
27.4,16.4,0.8764509389719342
27.4,16.5,0.8767764561247507
27.4,16.6,0.8771317414395796
27.4,16.7,0.8775219389901254
27.4,16.8,0.8779521893746709
27.4,16.9,0.8784276061871352
27.4,17.0,0.8789532470308394
27.4,17.1,0.879534088730938
27.4,17.2,0.880174999957284
27.4,17.3,0.8808807056601553
27.4,17.4,0.8816557615166571
27.4,17.5,0.8825045160241736
27.4,17.6,0.8834310806857619
27.4,17.7,0.8844392924368311
27.4,17.8,0.8855326835158657
27.4,17.9,0.8867144396868023
27.4,18.0,0.8879873715748545
27.4,18.1,0.8893538809706323
27.4,18.2,0.8908157674682815
27.4,18.3,0.8923718496896936
27.4,18.4,0.8940184919504791
27.4,18.5,0.8957517024776415
27.4,18.6,0.8975672987489806
27.4,18.7,0.8994608737529506
27.4,18.8,0.901427738829721
27.4,18.9,0.9034629347674524
27.4,19.0,0.9055612576579579
27.4,19.1,0.907717277928443
27.4,19.2,0.9099253552224138
27.4,19.3,0.9121796720218396
27.4,19.4,0.9144742657860951
27.4,19.5,0.9168030477018122
27.4,19.6,0.9191598401694798
27.4,19.7,0.9215384179977233
27.4,19.8,0.9239325343775397
27.4,19.9,0.9263359546971413
27.4,20.0,0.9287425040346484
27.4,20.1,0.9311460976082098
27.4,20.2,0.9335407717464853
27.4,20.3,0.9359207263836997
27.4,20.4,0.9382803587402223
27.4,20.5,0.9406142902073189
27.4,20.6,0.9429173971556724
27.4,20.7,0.9451848447238045
27.4,20.8,0.9474121032436098
27.4,20.9,0.9495949718505469
27.4,21.0,0.9517295981292524
27.4,21.1,0.9538124916048445
27.4,21.2,0.9558405303537888
27.4,21.3,0.9578109713163266
27.4,21.4,0.9597214530347364
27.4,21.5,0.9615699911436336
27.4,21.6,0.9633549747813569
27.4,21.7,0.9650751608195202
27.4,21.8,0.9667296595820662
27.4,21.9,0.9683179205409381
27.4,22.0,0.9698400305177615
27.4,22.1,0.9712973046318222
27.4,22.2,0.9726913265093767
27.4,22.3,0.9740237241339587
27.4,22.4,0.9752961702190043
27.4,22.5,0.9765103832479525
27.4,22.6,0.9776681171434207
27.4,22.7,0.9787711532551215
27.4,22.8,0.9798212920017654
27.4,22.9,0.9808203475727788
27.4,23.0,0.9817701414792721
27.4,23.1,0.9826724980902208
27.4,23.2,0.9835292376715321
27.4,23.3,0.9843421724859699
27.4,23.4,0.9851130989097242
27.4,23.5,0.9858437949384254
27.4,23.6,0.9865360143930346
27.4,23.7,0.9871914815782573
27.4,23.8,0.9878118883941679
27.4,23.9,0.9883988900959891
27.4,24.0,0.988954102786787
27.4,24.1,0.989479098682078
27.4,24.2,0.9899754065271626
27.4,24.3,0.990444507181426
27.4,24.4,0.9908878331382422
27.4,24.5,0.9913067669021743
27.4,24.6,0.9917026415079735
27.4,24.7,0.992076737415853
27.4,24.8,0.9924302846775199
27.4,24.9,0.9927644626228666
27.4,25.0,0.9930803991902767
27.5,10.0,0.7974098913453487
27.5,10.1,0.7995842372867625
27.5,10.2,0.8017449905801193
27.5,10.3,0.803892102073802
27.5,10.4,0.8060255267965064
27.5,10.5,0.8081452204933697
27.5,10.6,0.8102511416554163
27.5,10.7,0.8123432488126444
27.5,10.8,0.8144215052990211
27.5,10.9,0.8164858729582041
27.5,11.0,0.8185363186779435
27.5,11.1,0.8205727833147595
27.5,11.2,0.8225950883546738
27.5,11.3,0.8246027117891006
27.5,11.4,0.8265947541388334
27.5,11.5,0.8285699656815815
27.5,11.6,0.8305268150025703
27.5,11.7,0.8324635447882257
27.5,11.8,0.8343782072055838
27.5,11.9,0.836268700824756
27.5,12.0,0.8381328261388697
27.5,12.1,0.8399683157926043
27.5,12.2,0.8417728602539969
27.5,12.3,0.8435441514836975
27.5,12.4,0.8452799050665467
27.5,12.5,0.8469778830848772
27.5,12.6,0.8486359230377734
27.5,12.7,0.8502519527498498
27.5,12.8,0.8518240103115027
27.5,12.9,0.8533502596149152
27.5,13.0,0.8548290045812001
27.5,13.1,0.8562586923779687
27.5,13.2,0.8576379359067703
27.5,13.3,0.8589655130095403
27.5,13.4,0.8602403687099881
27.5,13.5,0.8614616288741885
27.5,13.6,0.8626286025721002
27.5,13.7,0.8637407754812987
27.5,13.8,0.864797816976157
27.5,13.9,0.8657995890653558
27.5,14.0,0.866746130247036
27.5,14.1,0.8676376624724835
27.5,14.2,0.8684745977397957
27.5,14.3,0.8692575280360277
27.5,14.4,0.8699872166357723
27.5,14.5,0.8706646163603178
27.5,14.6,0.8712909144619951
27.5,14.7,0.871868225067377
27.5,14.8,0.8723993472254004
27.5,14.9,0.8728872531666229
27.5,15.0,0.8733350684884332
27.5,15.1,0.8737460754193865
27.5,15.2,0.874123722528709
27.5,15.3,0.874471611285329
27.5,15.4,0.8747934945149266
27.5,15.5,0.875093285526225
27.5,15.6,0.8753750452114335
27.5,15.7,0.8756429750352076
27.5,15.8,0.8759014185716606
27.5,15.9,0.8761548529688306
27.5,16.0,0.8764078756091025
27.5,16.1,0.8766651957103251
27.5,16.2,0.8769316304955246
27.5,16.3,0.8772120811637836
27.5,16.4,0.8775115211118868
27.5,16.5,0.8778349852529398
27.5,16.6,0.8781875454123853
27.5,16.7,0.8785742907037283
27.5,16.8,0.8790003073432484
27.5,16.9,0.8794706560385358
27.5,17.0,0.8799903431499948
27.5,17.1,0.8805642955706425
27.5,17.2,0.8811973325188545
27.5,17.3,0.8818941344400946
27.5,17.4,0.8826592144069342
27.5,17.5,0.8834968808745858
27.5,17.6,0.8844112094697214
27.5,17.7,0.8854060053388482
27.5,17.8,0.8864847733404091
27.5,17.9,0.8876506771569239
27.5,18.0,0.8889065104502014
27.5,18.1,0.8902546641988845
27.5,18.2,0.8916969378139308
27.5,18.3,0.8932321959128491
27.5,18.4,0.8948568964344548
27.5,18.5,0.8965671390445882
27.5,18.6,0.8983588385581147
27.5,18.7,0.9002276859856122
27.5,18.8,0.9021690907180707
27.5,18.9,0.9041781945340168
27.5,19.0,0.9062498947424094
27.5,19.1,0.9083788640235899
27.5,19.2,0.9105595636880428
27.5,19.3,0.9127862776997835
27.5,19.4,0.9150531428667998
27.5,19.5,0.9173541696626683
27.5,19.6,0.9196832767026273
27.5,19.7,0.9220343314690504
27.5,19.8,0.924401177943764
27.5,19.9,0.9267776688568856
27.5,20.0,0.929157710510756
27.5,20.1,0.931535296871365
27.5,20.2,0.9339045366580476
27.5,20.3,0.93625969605901
27.5,20.4,0.9385952345268018
27.5,20.5,0.9409058279646982
27.5,20.6,0.9431864019636205
27.5,20.7,0.9454321632304487
27.5,20.8,0.9476386188358811
27.5,20.9,0.9498015957468005
27.5,21.0,0.9519172640974605
27.5,21.1,0.9539821494299332
27.5,21.2,0.9559931394125829
27.5,21.3,0.957947493795219
27.5,21.4,0.9598428488114222
27.5,21.5,0.9616772116306715
27.5,21.6,0.9634489591077935
27.5,21.7,0.9651568294987118
27.5,21.8,0.966799911086168
27.5,21.9,0.968377627379891
27.5,22.0,0.969890032477856
27.5,22.1,0.9713383971664297
27.5,22.2,0.9727242581545921
27.5,22.3,0.9740491983708969
27.5,22.4,0.9753148475620903
27.5,22.5,0.9765228811833258
27.5,22.6,0.9776750133193394
27.5,22.7,0.9787729858853909
27.5,22.8,0.9798185617161735
27.5,22.9,0.9808135188914163
27.5,23.0,0.9817596451167001
27.5,23.1,0.9826587314997932
27.5,23.2,0.9835125675809805
27.5,23.3,0.9843229362195389
27.5,23.4,0.9850916062898928
27.5,23.5,0.985820329410691
27.5,23.6,0.9865108349283918
27.5,23.7,0.987164824291769
27.5,23.8,0.9877839675348077
27.5,23.9,0.9883699005178054
27.5,24.0,0.9889242203826234
27.5,24.1,0.9894484821875787
27.5,24.2,0.9899441988617833
27.5,24.3,0.9904128365814402
27.5,24.4,0.9908558141164356
27.5,24.5,0.9912745022415745
27.5,24.6,0.9916702220868086
27.5,24.7,0.9920442441469411
27.5,24.8,0.9923977890867856
27.5,24.9,0.9927320277182691
27.5,25.0,0.9930480804291655
27.6,10.0,0.7984467177615666
27.6,10.1,0.8006211148905821
27.6,10.2,0.8027818131604775
27.6,10.3,0.8049287653761702
27.6,10.4,0.8070619263153933
27.6,10.5,0.8091812525849837
27.6,10.6,0.8112867026766177
27.6,10.7,0.8133782367140756
27.6,10.8,0.8154558167444188
27.6,10.9,0.8175194074835778
