scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,detection_failure_risk,delay_risk,minimax_risk
no_error,2,17.2,0.7881781366912316,0.7017975865386853,0.4968088914825199,0.2118218633087684,0.3466666666666666,0.3466666666666666
no_error,2,17.3,0.789680193099592,0.7035246073602243,0.5050075571045856,0.21031980690040797,0.3533333333333334,0.3533333333333334
no_error,2,17.4,0.7911972794745812,0.7052791592078069,0.5132731485057629,0.20880272052541882,0.35999999999999993,0.35999999999999993
no_error,2,17.5,0.79273577759224,0.70707024930568,0.5216096908380152,0.20726422240776,0.36666666666666664,0.36666666666666664
no_error,2,17.6,0.7943019137232716,0.7089066746569315,0.5300209662217767,0.20569808627672836,0.3733333333333334,0.3733333333333334
no_error,2,17.7,0.7959017558545435,0.7107970605454216,0.5385104973778464,0.20409824414545652,0.37999999999999995,0.37999999999999995
no_error,2,17.8,0.7975411779204122,0.712749753225997,0.5459891738778659,0.20245882207958776,0.3866666666666667,0.3866666666666667
no_error,2,17.9,0.7992258357218406,0.7147729441574762,0.5529834249292684,0.20077416427815942,0.39333333333333326,0.39333333333333326
no_error,2,18.0,0.8009611467660054,0.7168744351272768,0.5600773709333169,0.19903885323399462,0.4,0.4
no_error,2,18.1,0.8027522726385485,0.7190618156869573,0.5672761057601643,0.19724772736145146,0.4066666666666668,0.4066666666666668
no_error,2,18.2,0.8046040242940459,0.7213421255338538,0.5745841375598363,0.19539597570595413,0.4133333333333333,0.4133333333333333
no_error,2,18.3,0.8065200482842871,0.7237203777171846,0.582003849400232,0.19347995171571286,0.42000000000000004,0.42000000000000004
no_error,2,18.4,0.8085029557417239,0.7261996547913451,0.5895359027309484,0.19149704425827607,0.4266666666666666,0.4266666666666666
no_error,2,18.5,0.8105550373038592,0.7287826896852317,0.597180165748048,0.18944496269614075,0.43333333333333335,0.43333333333333335
no_error,2,18.6,0.8126783962088772,0.7314719930246826,0.604936300043083,0.18732160379112284,0.4400000000000001,0.4400000000000001
no_error,2,18.7,0.8148748616834316,0.734269798819609,0.6128032241633831,0.1851251383165684,0.4466666666666666,0.4466666666666666
no_error,2,18.8,0.8171458914318068,0.7371778796758512,0.620779326164627,0.18285410856819317,0.45333333333333337,0.45333333333333337
no_error,2,18.9,0.819492541709466,0.7401975369316407,0.6288621181654115,0.18050745829053405,0.4599999999999999,0.4599999999999999
no_error,2,19.0,0.8219154610084598,0.7433295924500687,0.6370483372473998,0.1780845389915402,0.4666666666666667,0.4666666666666667
no_error,2,19.1,0.8244148934634573,0.7465744349571942,0.6453340343649595,0.1755851065365427,0.47333333333333344,0.47333333333333344
no_error,2,19.2,0.8269906394729479,0.7499318620245734,0.6537143321878132,0.17300936052705207,0.4799999999999999,0.4799999999999999
no_error,2,19.3,0.8296420799862169,0.7534012149506171,0.6621835860917161,0.17035792001378314,0.4866666666666667,0.4866666666666667
no_error,2,19.4,0.8323681675229562,0.7569812998307519,0.6707353460676728,0.16763183247704383,0.49333333333333323,0.49333333333333323
no_error,2,19.5,0.835167403120279,0.7606703950600812,0.6793622831732697,0.16483259687972096,0.5,0.5
no_error,2,19.6,0.8380378629000724,0.76446623271833,0.6880563356787619,0.16196213709992757,0.5066666666666667,0.5066666666666667
no_error,2,19.7,0.840977196775229,0.7683660239415692,0.6968085256356925,0.15902280322477103,0.5133333333333333,0.5133333333333333
no_error,2,19.8,0.8439826421082359,0.7727754613574154,0.7056092595051011,0.15601735789176407,0.52,0.52
no_error,2,19.9,0.8470510118998591,0.7776083530556273,0.7144480432742859,0.1529489881001409,0.5266666666666666,0.5266666666666666
no_error,2,20.0,0.8501787424044882,0.7825193201275463,0.7233138463853334,0.1498212575955118,0.5333333333333333,0.5333333333333333
no_error,2,20.1,0.8533618954201692,0.7875021466347728,0.7321948894424253,0.14663810457983084,0.5400000000000001,0.5400000000000001
no_error,2,20.2,0.8565961703347217,0.7925501424752649,0.7410788450826926,0.14340382966527832,0.5466666666666666,0.5466666666666666
no_error,2,20.3,0.8598769456268356,0.7976561786315899,0.7499528531880993,0.1401230543731644,0.5533333333333333,0.5533333333333333
no_error,2,20.4,0.863199300811099,0.8028127432980156,0.7588036445222284,0.13680069918890103,0.5599999999999999,0.5599999999999999
no_error,2,20.5,0.8665580342687959,0.8080119597604883,0.7676175539347205,0.13344196573120415,0.5666666666666667,0.5666666666666667
no_error,2,20.6,0.8699477082483226,0.8135286196152519,0.7763806692396545,0.13005229175167743,0.5733333333333335,0.5733333333333335
no_error,2,20.7,0.8733626920645725,0.8192212365336411,0.7850788970155822,0.1266373079354275,0.58,0.58
no_error,2,20.8,0.8767971750621464,0.8243819358461731,0.7936980721870792,0.12320282493785362,0.5866666666666667,0.5866666666666667
no_error,2,20.9,0.8802452133125337,0.8283314272134745,0.8022240588131565,0.11975478668746631,0.5933333333333333,0.5933333333333333
no_error,2,21.0,0.8837007815208006,0.8323263762570046,0.8106428450311486,0.11629921847919944,0.6,0.6
no_error,2,21.1,0.8871578029178887,0.8363600925725303,0.8189406874961193,0.1128421970821113,0.6066666666666668,0.6066666666666668
no_error,2,21.2,0.8906101816602269,0.8404257141066278,0.8271041639802801,0.10938981833977313,0.6133333333333333,0.6133333333333333
no_error,2,21.3,0.8940518585984002,0.8445162437358664,0.8351203236683173,0.1059481414015998,0.62,0.62
no_error,2,21.4,0.8974768397069771,0.8486246082766383,0.8429767567001654,0.10252316029302289,0.6266666666666666,0.6266666666666666
no_error,2,21.5,0.9008792478487457,0.8527576480821399,0.8491280614310882,0.09912075215125427,0.6333333333333333,0.6333333333333333
no_error,2,21.6,0.9042533382345077,0.8580614888014015,0.8538556856694848,0.09574666176549229,0.6400000000000001,0.6400000000000001
no_error,2,21.7,0.9075935519027681,0.8644523174518048,0.8583476539115601,0.09240644809723186,0.6466666666666666,0.6466666666666666
no_error,2,21.8,0.9108945516326032,0.8682485738434169,0.8622660270037092,0.08910544836739676,0.6533333333333334,0.6533333333333334
no_error,2,21.9,0.9141512348174364,0.8720383429200945,0.8661793176954085,0.08584876518256357,0.6599999999999999,0.6599999999999999
no_error,2,22.0,0.9173587727648227,0.8758151649137821,0.8700808963122578,0.0826412272351773,0.6666666666666666,0.6666666666666666
no_error,2,22.1,0.9205126104462885,0.8795725709940975,0.8739640990410203,0.07948738955371148,0.6733333333333335,0.6733333333333335
no_error,2,22.2,0.9236084996517957,0.8833042119189195,0.8778223754368586,0.0763915003482043,0.6799999999999999,0.6799999999999999
no_error,2,22.3,0.9266425242357891,0.8870179614505282,0.8816494119184195,0.07335747576421092,0.6866666666666668,0.6866666666666668
no_error,2,22.4,0.9296111397789314,0.8907193438575371,0.8854391940609432,0.0703888602210686,0.6933333333333332,0.6933333333333332
no_error,2,22.5,0.9325111718334511,0.894375117364138,0.8891860255899899,0.06748882816654889,0.7,0.7
no_error,2,22.6,0.9353398298104374,0.8984204337138452,0.8928845476830891,0.0646601701895626,0.7066666666666668,0.7066666666666668
no_error,2,22.7,0.9380946834912565,0.9024233821848492,0.8965296790844277,0.061905316508743535,0.7133333333333333,0.7133333333333333
no_error,2,22.8,0.9407736873137313,0.9063372526352435,0.9001168242486522,0.059226312686268656,0.7200000000000001,0.7200000000000001
no_error,2,22.9,0.9433751544346057,0.9101584752339309,0.9036416028311349,0.056624845565394266,0.7266666666666666,0.7266666666666666
no_error,2,23.0,0.9458977534667258,0.9139031474754893,0.9071001221439412,0.05410224653327422,0.7333333333333333,0.7333333333333333
no_error,2,23.1,0.9483405029990345,0.917549155873784,0.9104888370019144,0.051659497000965504,0.7400000000000001,0.7400000000000001
no_error,2,23.2,0.9507027701503277,0.9210932779462745,0.9138045940260351,0.04929722984967233,0.7466666666666666,0.7466666666666666
no_error,2,23.3,0.9529842376996751,0.9245337956273725,0.9170445911156103,0.04701576230032489,0.7533333333333334,0.7533333333333334
no_error,2,23.4,0.955184901557617,0.9278694174212261,0.920206487701146,0.04481509844238296,0.7599999999999999,0.7599999999999999
no_error,2,23.5,0.9573050545872349,0.9310992664190624,0.9232883112458934,0.042694945412765084,0.7666666666666667,0.7666666666666667
no_error,2,23.6,0.9593452553515198,0.9342228584865768,0.926288374370055,0.04065474464848018,0.7733333333333334,0.7733333333333334
no_error,2,23.7,0.9613063224892796,0.9371075189484582,0.9292055125956746,0.03869367751072039,0.7799999999999999,0.7799999999999999
no_error,2,23.8,0.9631892995785855,0.9398452543137709,0.9320387399790441,0.036810700421414544,0.7866666666666667,0.7866666666666667
no_error,2,23.9,0.9649954500465721,0.9424913041316773,0.9347875807529855,0.035004549953427944,0.7933333333333332,0.7933333333333332
no_error,2,24.0,0.966726218568689,0.9450460819635572,0.9374517237435183,0.03327378143131099,0.8,0.8
no_error,2,24.1,0.9683832258902461,0.9475102700686026,0.9400312855463259,0.03161677410975394,0.8066666666666668,0.8066666666666668
no_error,2,24.2,0.9699682290993844,0.9498848444781695,0.942526590024598,0.030031770900615595,0.8133333333333332,0.8133333333333332
no_error,2,24.3,0.9714831198447473,0.9521710382994422,0.9449382519870654,0.028516880155252666,0.8200000000000001,0.8200000000000001
no_error,2,24.4,0.9729298923426052,0.9543702717859825,0.9472671391016227,0.027070107657394815,0.8266666666666665,0.8266666666666665
no_error,2,24.5,0.9743106223329364,0.9564841329352832,0.9495143073436305,0.025689377667063584,0.8333333333333334,0.8333333333333334
no_error,2,24.6,0.9756274612749513,0.9585144640253759,0.9516810519457366,0.024372538725048742,0.8400000000000001,0.8400000000000001
no_error,2,24.7,0.9768826062606862,0.9604631882728962,0.9537688343134652,0.023117393739313763,0.8466666666666666,0.8466666666666666
no_error,2,24.8,0.9780782849916486,0.9623323829025862,0.9557792295405069,0.021921715008351383,0.8533333333333334,0.8533333333333334
no_error,2,24.9,0.9792167510275159,0.964124228332812,0.95771403236976,0.02078324897248407,0.8599999999999999,0.8599999999999999
no_error,2,25.0,0.9803002589918631,0.9658410106796417,0.959575101323402,0.019699741008136873,0.8666666666666667,0.8666666666666667
