"row_id","eta_fixed","eta_conditional","mu_fixed","mu_conditional"
"Q1_0320",-2.38152409309411,-2.46157605132752,0.0845924704216546,0.0785961256341567
"Q1_0321",-2.0422264794384,-2.12227843767182,0.114840211937655,0.106950257609672
"Q1_0322",-2.66114612072426,-2.83140718261373,0.0653053387199508,0.0556503993945723
"Q1_0323",-2.43796090792682,-2.60822196981629,0.0803234142464324,0.0686111392301154
"Q1_0324",-2.33554491324893,-2.5058059751384,0.0882216188109525,0.0754521605724064
"Q1_0325",-2.09238895191848,-2.26265001380796,0.10983877864455,0.0942638721574296
"Q1_0326",-2.56495752171767,-2.96660478089411,0.0714280299236819,0.0489575649821549
"Q1_0327",-2.45668586278525,-2.85833312196169,0.0789509976896921,0.0542521625834538
"Q1_0328",-2.37587797395963,-2.77752523313607,0.085030713310734,0.0585508222456758
"Q1_0329",-2.24029942724864,-2.64194668642507,0.0961895072305655,0.0664871094055826
"Q1_0330",-2.67292641533999,-2.86917185827635,0.064589934776477,0.0536987186162726
"Q1_0331",-2.62917167600237,-2.82541711893873,0.0672844152728596,0.0559660369844783
"Q1_0332",-2.37515784190651,-2.57140328484287,0.0850867566832967,0.0710016870472139
"Q1_0333",-2.2260278121716,-2.42227325510797,0.0974374103766361,0.0814899418773869
"Q1_0334",-2.55662528114317,-2.85710686860758,0.0719826519929179,0.0543151146534929
"Q1_0335",-2.45955544629131,-2.76003703375571,0.0787425800297104,0.0595222928156485
"Q1_0336",-2.91643341960927,-2.61921657983801,0.0513471535359939,0.0679118671686622
"Q1_0337",-2.6193538918733,-2.32213705210204,0.0679031758537252,0.0893060991610731
"Q1_0338",-2.54532304715951,-2.24810620738825,0.0727413162202109,0.0955129447867329
"Q1_0339",-2.28783623916715,-1.9906193993959,0.0921353811911902,0.12019134842789
"Q1_0340",-2.52332488954727,-2.62083312226024,0.074239109543152,0.0678096117296917
"Q1_0341",-2.4567592758544,-2.55426750856737,0.0789456594224007,0.0721403129452418
"Q1_0342",-2.34414724422627,-2.44165547693924,0.0875321063335995,0.0800509134864692
"Q1_0343",-1.85761497228168,-1.95512320499465,0.134981288626079,0.123995798521359
"Q1_0344",-2.66777027307954,-2.35829589123351,0.0649021592302907,0.0864086257683313
"Q1_0345",-2.43992396716634,-2.1304495853203,0.0801785194095628,0.106172318582428
"Q1_0346",-2.23702519348138,-1.92755081163535,0.0964745361750077,0.127021916127644
"Q1_0347",-2.00797463377491,-1.69850025192888,0.11836817594141,0.154661242322246
"Q1_0348",-2.8052712241297,-3.14233261743414,0.0570399926679717,0.0413944597255739
"Q1_0349",-2.66085897215434,-2.99792036545877,0.0653228686150035,0.0475199125945527
"Q1_0350",-2.49348033171792,-2.83054172502236,0.0763164987472759,0.0556958996566336
"Q1_0351",-2.28000714985616,-2.6170685431606,0.0927923512267084,0.0680479638229751
"Q1_0352",-2.58146586340374,-2.94376797070052,0.0703408133179441,0.0500318825279858
"Q1_0353",-2.4821499662328,-2.84445207352958,0.0771190461999812,0.0549688061166319
"Q1_0354",-2.3599460955472,-2.72224820284398,0.0862784439303325,0.0616732352769431
"Q1_0355",-2.18751335298515,-2.54981546028193,0.100877411592367,0.0724388838822016
"Q1_0356",-2.56363039514304,-2.44965188899477,0.0715161030894596,0.0794640095957748
"Q1_0357",-2.48754459076999,-2.37356608462171,0.0767359764266109,0.0852107520789596
"Q1_0358",-2.38347558018263,-2.26949707403435,0.084441476380194,0.093680904337529
"Q1_0359",-2.04345960673828,-1.92948110059,0.114714921680857,0.126808025560851
"Q1_0360",-3.13209814424365,-3.51474326869186,0.041802484970892,0.0288956386521627
"Q1_0361",-2.95963247214003,-3.34227759658823,0.0492832235244799,0.034148956410221
"Q1_0362",-2.78718735797196,-3.16983248242017,0.0580204867619743,0.0403168964207315
"Q1_0363",-2.44139547625563,-2.82404060070384,0.0800700627463873,0.0560388081960203
"Q1_0364",-2.58457052538317,-3.02108962862529,0.0701380608328077,0.0464821565957186
"Q1_0365",-2.5498746164859,-2.98639371972802,0.0724349091891294,0.0480443584698332
"Q1_0366",-2.34494341629186,-2.78146251953398,0.0874685367615854,0.0583341655435776
"Q1_0367",-1.8883741137112,-2.32489321695332,0.131429963123182,0.0890821924317724
"Q1_0368",-2.83671902857253,-3.23390149429476,0.0553719016545167,0.0379096928109663
"Q1_0369",-2.6448927139958,-3.04207517971803,0.066304492927333,0.0455608463315767
"Q1_0370",-2.58998218839483,-2.98716465411707,0.0697859391234199,0.0480091112218745
"Q1_0371",-2.21241326768579,-2.60959573340802,0.0986412987461022,0.0685234027300194
"Q1_0372",-2.65598244948195,-3.2119297489252,0.0656212404376067,0.0387192451090527
"Q1_0373",-2.58152294875972,-3.13747024820297,0.0703370804277722,0.0415878340230924
"Q1_0374",-2.38540045100188,-2.94134775044513,0.0842927814603698,0.0501470377845153
"Q1_0375",-2.24752554964188,-2.80347284908513,0.0955631197215477,0.057136797934626
"Q1_0376",-3.1405887564662,-3.44602423632992,0.0414637131676451,0.0308876465718804
"Q1_0377",-2.98682322412685,-3.29225870399057,0.0480247184272855,0.0358377181579454
"Q1_0378",-2.77431374965036,-3.07974922951409,0.0587280988144301,0.0439503512454644
"Q1_0379",-2.29402063351335,-2.59945611337707,0.0916193817412557,0.0691734321651449
"Q1_0380",-2.78645993717762,-3.29948313822255,0.0580602560822809,0.0355889249275985
"Q1_0381",-2.64474271861596,-3.1577659196609,0.0663137794764728,0.0407863675250996
"Q1_0382",-2.50372855287186,-3.0167517539168,0.0755972076208704,0.0466747966741082
"Q1_0383",-2.28423678980582,-2.79725999085076,0.0924369046995362,0.0574724205462029
"Q1_0384",-2.89613966467307,-3.26056215926806,0.0523447234787813,0.0369492002375484
"Q1_0385",-2.7838703438362,-3.14829283843119,0.0582020412188803,0.0411585978447863
"Q1_0386",-2.67401282551701,-3.038435320112,0.0645243270059643,0.0457193878966973
"Q1_0387",-2.28034045520524,-2.64476294980022,0.0927642967468231,0.0663125268481556
"Q1_0388",-2.70602955727148,-2.73795157919231,0.0626185018184976,0.0607707171938175
"Q1_0389",-2.7723848888004,-2.80430691072123,0.0588348153229261,0.0570918818059933
"Q1_0390",-2.68453497103518,-2.716456992956,0.0638921032003416,0.0620092224958952
"Q1_0391",-2.29757268944961,-2.32949471137044,0.0913241894382761,0.0887095023634238
"Q1_0392",-2.64150276913316,-2.67199335582333,0.0665146671337559,0.064646331344205
"Q1_0393",-2.58122211444369,-2.61171270113385,0.0703567544590387,0.0683884043891893
"Q1_0394",-2.50355869427373,-2.53404928096389,0.0756090785809872,0.0735054043211172
"Q1_0395",-2.24971481553581,-2.28020540222597,0.0953740671637135,0.0927756633067042
"Q1_0396",-2.69522887065875,-2.90727778086965,0.0632554772040189,0.0517949667619756
"Q1_0397",-2.58880039627375,-2.80084930648465,0.0698626951931197,0.057278298228856
"Q1_0398",-2.50538760276977,-2.71743651298067,0.0754813510500711,0.06195227405259
"Q1_0399",-2.35184004151847,-2.56388895172937,0.0869196272292582,0.0714989364332855
"Q1_0400",-2.74632551645374,-2.75386733052978,0.0602945069628528,0.0598686090918258
"Q1_0401",-2.60081594157691,-2.60835775565294,0.0690859261888761,0.0686024625276902
"Q1_0402",-2.49204297534295,-2.49958478941898,0.0764178830147551,0.0758872929527284
"Q1_0403",-2.28950203753888,-2.29704385161492,0.0919961377034809,0.0913680840460635
"Q1_0404",-2.63684316686155,-3.05294686885422,0.0668045690504979,0.0450904191139766
"Q1_0405",-2.4714070877529,-2.88751078974557,0.0778871170398449,0.052774413816816
"Q1_0406",-2.32858055196934,-2.74468425396201,0.0887834309159829,0.0603875665222776
"Q1_0407",-2.09581054013607,-2.51191424212874,0.109504681856276,0.0750271566324756
"Q1_0408",-2.85985187546326,-2.98484106325505,0.0541742897977793,0.0481154207709839
"Q1_0409",-2.69659793409853,-2.82158712189031,0.0631744029047866,0.0561687349047322
"Q1_0410",-2.68408364049998,-2.80907282829176,0.0639191025493705,0.0568358619381257
"Q1_0411",-2.81550125086518,-2.73044759723692,0.056492242932504,0.0612004410928789
"Q1_0412",-2.75446847927077,-2.66941482564251,0.0598347827713701,0.064802422938662
"Q1_0413",-2.56175351944099,-2.47669986581273,0.0716408308161965,0.0775078342004395
"Q1_0414",-2.25227878575307,-2.16722513212481,0.0951530826955685,0.102732534952598
"Q1_0415",-2.5877290233093,-3.2456049822813,0.069932347134464,0.0374851376528941
"Q1_0416",-2.51839024097535,-3.17626619994735,0.0745789697629342,0.0400687014830031
"Q1_0417",-2.4376597202156,-3.0955356791876,0.0803456662660467,0.0432917798693293
"Q1_0418",-1.92636193997988,-2.58423789895188,0.127153805420983,0.0701597574027016
"Q1_0419",-2.60846893639667,-2.91340013204102,0.0685953588453038,0.0514951081011777
"Q1_0420",-2.52117552790051,-2.82610672354487,0.0743869653966224,0.055929613679815
"Q1_0421",-2.41118351623201,-2.71611471187636,0.0823238632380626,0.0620291339444398
"Q1_0422",-2.1620728498846,-2.46700404552896,0.103208437958199,0.0782039349962588
"Q1_0423",-2.73551078047068,-2.94870690664159,0.0609101816640211,0.0497976623551428
"Q1_0424",-2.5893294878923,-2.80252561406321,0.0698283216385997,0.0571878489661239
"Q1_0425",-2.47313731225501,-2.68633343842591,0.0777629418030248,0.0637846213710696
"Q1_0426",-2.20386433312434,-2.41706045929525,0.0994040070676725,0.0818809683387108
"Q1_0427",-3.18498103021475,-3.22487864048544,0.0397348415161153,0.0382401548573116
"Q1_0428",-2.90771266572739,-2.94761027599808,0.0517736127515213,0.0498495781910573
"Q1_0429",-2.71605206405993,-2.75594967433062,0.0620327789896665,0.0597515130677138
"Q1_0430",-2.23297433399743,-2.27287194426813,0.0968282159040673,0.0933947543423254
"Q1_0431",-2.78265167510649,-3.83868918262705,0.058268877990497,0.0210683649934111
"Q1_0432",-2.46985877158479,-3.52589627910535,0.0779983909149891,0.0285843165733718
"Q1_0433",-2.40489064703625,-3.46092815455681,0.0828005196536731,0.0304446242878618
"Q1_0434",-2.17902847341597,-3.23506598093653,0.101649610430952,0.0378672438625174
"Q1_0435",-2.65872706239906,-3.04003685111131,0.0654531547382303,0.045649565313748
"Q1_0436",-2.59374246292583,-2.97505225163808,0.069542232198997,0.0485657398961779
"Q1_0437",-2.37148459480378,-2.75279438351604,0.085373144107423,0.0599290277526242
"Q1_0438",-2.72799611362383,-2.87408880482996,0.0613414425602556,0.0534494107530952
"Q1_0439",-2.5479639054613,-2.69405659666743,0.0725633911440483,0.0633249749609178
"Q1_0440",-2.48956494679164,-2.63565763799777,0.0765929614663542,0.066878514924724
"Q1_0441",-2.21611125930886,-2.36220395051499,0.0983129935510951,0.0861006133127454
"Q1_0442",-2.65339522064372,-2.3075634346138,0.0657800550082005,0.0904984947831188
"Q1_0443",-2.68381683219961,-2.7621089138955,0.0639350684682446,0.059406416022945
"Q1_0444",-2.53060130006332,-2.60889338175921,0.073740565539415,0.0685682459809658
"Q1_0445",-2.42400166594873,-2.50229374764462,0.0813606650273693,0.0756975361432719
"Q1_0446",-2.08685663367899,-2.16514871537488,0.110380865462314,0.102924094007953
"Q1_0447",-2.46537844931486,-2.751747182719,0.0783212014857527,0.0599880516641144
"Q1_0448",-2.72849765693357,-3.0291224606877,0.0613125707161325,0.0461274231147275
"Q1_0449",-2.62491807794255,-2.92554288169668,0.0675518511124107,0.0509052351295727
"Q1_0450",-2.49244068557299,-2.79306548932712,0.0763898180747791,0.057700056130799
"Q1_0451",-2.2390642736581,-2.53968907741224,0.0962969414554944,0.0731222435225146
"Q1_0452",-3.02355524980471,-2.8191407484074,0.0463729985207982,0.0562985673835276
"Q1_0453",-2.54018040679138,-3.12996440127389,0.0730889504701086,0.0418880357334115
"Q1_0454",-2.47152902014804,-3.06131301463055,0.0778783602188795,0.0447315635294873
"Q1_0455",-2.35702764213448,-2.946811636617,0.0865087966407458,0.049887419026152
"Q1_0456",-2.1223989354193,-2.71218292990182,0.106938749185935,0.0622582853027421
"Q1_0457",-2.93777710586475,-2.7733668835727,0.0503173892912655,0.058780462602766
"Q1_0458",-2.79396473400518,-2.62955451171312,0.0576511829564469,0.0672603935465974
"Q1_0459",-2.63026126450228,-2.46585104221023,0.0672160679559682,0.0782870932245343
"Q1_0460",-2.1456885019187,-1.98127827962665,0.104734804166818,0.121182638492659
"Q1_0461",-2.61889912928847,-3.02428761593373,0.0679319644959051,0.0463406221853258
"Q1_0462",-2.58850003604991,-2.8502247858922,0.0698822156926797,0.0546696989105805
"Q1_0463",-2.49701248609812,-2.75873723594041,0.0760678814118614,0.0595950963759033
"Q1_0464",-2.40819076672031,-2.6699155165626,0.0825502382221182,0.0647720861433297
"Q1_0465",-2.02912637836764,-2.29085112820993,0.116178596450713,0.091883506330288
"Q1_0466",-2.60711562740761,-2.85508489255368,0.0686818723001875,0.0544190670618432
"Q1_0467",-2.53478788077416,-2.78275714592023,0.0734551197734109,0.0582630906952145
"Q1_0468",-2.32728881784258,-2.57525808298865,0.0888879889372774,0.0707478429333851
"Q1_0469",-1.96552862470039,-2.21349788984646,0.122869968036496,0.0985449056674503
"Q1_0470",-2.68638561579788,-3.09073816222284,0.0637815056105577,0.0434909174574948
"Q1_0471",-2.55899968563807,-2.96335223206303,0.0718242001494397,0.0491092283656353
"Q1_0472",-2.48922909618466,-2.89358164260962,0.0766167183755428,0.0524717589329991
"Q1_0473",-2.2479879387082,-2.65234048513316,0.095523162533064,0.0658449014038649
"Q1_0474",-2.59616793697663,-2.76082422181169,0.0693854529723543,0.0594782417853498
"Q1_0475",-2.51420236826504,-2.67885865310009,0.0748685193930377,0.0642324448191863
"Q1_0476",-2.36897023479828,-2.53362651963334,0.0855696816191918,0.073534200557073
"Q1_0477",-2.06286626827024,-2.2275225531053,0.112758758061727,0.0973060369098446
"Q1_0478",-2.80799062945121,-2.94547388673795,0.0568939016283406,0.0499508647774251
"Q1_0479",-2.71284941122898,-2.85033266851572,0.0622193860126376,0.0546641237048857
"Q1_0480",-2.60555584296009,-2.74303910024683,0.0687817105491522,0.0604809815779265
"Q1_0481",-2.77359777319194,-2.81613940524167,0.0587676898619927,0.0564582383747542
"Q1_0482",-2.60612232275501,-2.64866395480474,0.0687454359345608,0.0660714036802192
"Q1_0483",-2.51792325358387,-2.5604648856336,0.0746112062107049,0.0717265831407428
"Q1_0484",-2.21968774559955,-2.26222937764928,0.0979964019697497,0.0942997914429429
"Q1_0485",-2.57709865510025,-2.84481141657474,0.0706269345238724,0.0549501422234003
"Q1_0486",-2.47295847833468,-2.74067123980916,0.0777757680010901,0.0606156706990922
"Q1_0487",-2.31052977476276,-2.57824253623725,0.0902546361228612,0.0705518884394765
"Q1_0488",-1.98626180363615,-2.25397456511064,0.120652907256845,0.0950071780365589
"Q1_0489",-2.54714546525475,-3.17048719723973,0.0726184897605349,0.0402915721812901
"Q1_0490",-2.45166159306901,-3.07500332505399,0.0793171249756325,0.0441502002376813
"Q1_0491",-2.26618469791675,-2.88952642990173,0.093962519707954,0.0526737442089051
"Q1_0492",-2.64752508157941,-3.14093892095827,0.0661417136999339,0.041449798298571
"Q1_0493",-2.51899899250772,-3.01241283188657,0.0745369664697984,0.0468682426707176
"Q1_0494",-2.43608066909388,-2.92949450847273,0.0804624200759966,0.0507146551213771
"Q1_0495",-2.20355172005501,-2.69696555943386,0.099431996585669,0.0631526490820039
"Q1_0496",-2.75011361956896,-2.43828913391588,0.060080233688155,0.0802991710191741
"Q1_0497",-2.60779116307846,-2.29596667742537,0.0686386744703211,0.0914575503727871
"Q1_0498",-2.76044418634549,-2.95335691332947,0.0594995047494141,0.0495780940616396
"Q1_0499",-2.56626234508719,-2.75917507207117,0.0713415345035886,0.0595705632285747
"Q1_0500",-2.54725372087813,-2.74016644786211,0.0726111996180353,0.0606444206409616
"Q1_0501",-2.32955528144761,-2.52246800843159,0.0887046059926998,0.0742980224700838
"Q1_0502",-2.59496120270231,-2.73043767786007,0.0694634136480178,0.0612010110126318
"Q1_0503",-2.47996074470967,-2.61543721986744,0.0772750011327633,0.0681514910953863
"Q1_0504",-2.88219826426129,-3.22672613969349,0.0530406149550201,0.0381722657526058
"Q1_0505",-2.63667849369087,-2.98120636912307,0.0668148357913274,0.0482821646379055
"Q1_0506",-2.58165369732283,-2.92618157275503,0.0703285312888616,0.0508743863281494
"Q1_0507",-2.41536606640561,-2.7598939418378,0.0820084370997893,0.0595303035187429
"Q1_0508",-2.63511069644529,-3.21222188121537,0.0669126553252063,0.0387083733912708
"Q1_0509",-2.55667921991024,-3.13379040468032,0.0719790489044431,0.0417347539502012
"Q1_0510",-2.45280028635311,-3.02991147112319,0.0792340106756085,0.0460927193345095
"Q1_0511",-2.18967915307024,-2.76679033784032,0.100681140750681,0.0591453696344041
"Q1_0512",-2.71051440895513,-3.00485120515267,0.0623557683888957,0.0472071924819858
"Q1_0513",-2.4838808341677,-2.77821763036524,0.0769959475214039,0.0585126671578667
"Q1_0514",-2.15539423025351,-2.44973102645105,0.103828227474987,0.0794582209245885
"Q1_0515",-2.74013364615111,-2.26473621797048,0.0606462892722977,0.0940859065158209
"Q1_0516",-2.59397051162302,-2.11857308344239,0.069527477503343,0.107304678801775
"Q1_0517",-2.53582521955345,-2.06042779137282,0.0733845502822302,0.11300294404089
"Q1_0518",-2.28434479853099,-1.80894737035036,0.0924278439955042,0.14076539367709
"Q1_0519",-2.58341223568616,-3.11659307905789,0.0702136406195012,0.0424279721028479
"Q1_0520",-2.46866785972175,-3.00184870309348,0.0780840779685234,0.0473424247899315
"Q1_0521",-2.38566046688277,-2.9188413102545,0.084272713651617,0.0512299903105431
"Q1_0522",-2.09316763555174,-2.62634847892346,0.109762666586245,0.0674618078730785
"Q1_0523",-2.64675620292163,-2.52584604442561,0.0661892208636156,0.0740660223424505
"Q1_0524",-2.60458634107992,-2.48367618258391,0.0688438338742656,0.077010492871603
"Q1_0525",-2.45637990507649,-2.33546974658048,0.0789732491084159,0.08822766529703
"Q1_0526",-2.20036161685675,-2.07945145836073,0.0997180205067254,0.111110131689614
"Q1_0527",-3.00211765097342,-3.05094300904869,0.0473302964160277,0.0451767785473187
"Q1_0528",-2.73419543313759,-2.78302079121286,0.0609854631727596,0.0582486265573002
"Q1_0529",-2.61784331241199,-2.66666867048726,0.0679988463819225,0.0649690474003238
"Q1_0530",-2.27565415932583,-2.3244795174011,0.0931594444934576,0.0891157684327389
"Q1_0531",-2.61445569130686,-2.49237811853402,0.0682138513252534,0.0763942325725354
"Q1_0532",-2.41276944486739,-2.29069187209455,0.0822041309870824,0.0918967956719935
"Q1_0533",-2.35250503492678,-2.23042746215394,0.0868668647852223,0.0970511750657561
"Q1_0534",-2.11937749257129,-1.99729991979845,0.107227648478939,0.119486704731405
"Q1_0535",-2.78256647444798,-2.86439663243494,0.0582735534346633,0.053941890294037
"Q1_0536",-2.51227527646747,-2.59410543445444,0.0750021053855665,0.0695187493925928
"Q1_0537",-2.29562944550266,-2.37745960348963,0.0914855758683918,0.0849077424913419
"Q1_0538",-2.57428223089101,-2.77914853700926,0.0708120248533534,0.0584614055736862
"Q1_0539",-2.49355743749948,-2.69842374361773,0.076311063561664,0.0630664314376001
"Q1_0540",-2.26346875821062,-2.46833506432887,0.0941939924560549,0.0781080382594909
"Q1_0541",-2.11834077364688,-2.32320707976512,0.107326933876622,0.0892191114903852
"Q1_0542",-2.57229303191624,-2.74064578968613,0.070943021328682,0.0606171198812172
"Q1_0543",-2.45011204150898,-2.61846479927887,0.0794303561911701,0.0679594702227982
"Q1_0544",-2.37617040708807,-2.54452316485797,0.0850079646304579,0.0727952867370617
"Q1_0545",-2.21341463255047,-2.38176739032036,0.0985523019772438,0.0845736322194897
"Q1_0546",-2.70922532650171,-3.25415054161627,0.0624311803854012,0.0371780295518541
"Q1_0547",-2.4689941487961,-3.01391936391066,0.0780605926450491,0.0468009893826141
"Q1_0548",-2.42405557924653,-2.96898079436108,0.0813566355787453,0.0488470545642098
"Q1_0549",-2.19388328962024,-2.7388085047348,0.100301118063127,0.0607218243142857
"Q1_0550",-2.64386707369502,-2.94206551207523,0.0663680167303392,0.0501128601753113
"Q1_0551",-2.56487871442735,-2.86307715280756,0.0714332570777998,0.054009265838232
"Q1_0552",-2.30233308130663,-2.60053151968684,0.0909299204686013,0.0691042204732891
"Q1_0553",-2.06806150910054,-2.36625994748075,0.11224004895397,0.0857819932002055
"Q1_0554",-2.82409929849791,-3.18479915570862,0.0560357032540127,0.0397417816977871
"Q1_0555",-2.67385948497717,-3.03455934218788,0.0645335834029058,0.0458887914945162
"Q1_0556",-2.59256676895452,-2.95326662616523,0.0696183452936458,0.0495823485754647
"Q1_0557",-2.40907556213418,-2.7697754193449,0.0824832523713898,0.0589794766583562
"Q1_0558",-2.04123248074754,-2.40193233795825,0.114941292520822,0.0830254646985902
"Q1_0559",-2.59780269295685,-2.88127551599352,0.0692799692397795,0.0530869812361847
"Q1_0560",-2.49667766743274,-2.78015049046941,0.0760914163299254,0.0584062787712102
"Q1_0561",-2.36404376808905,-2.64751659112571,0.0859559532389421,0.0661422381316126
"Q1_0562",-2.09860872856176,-2.38208155159842,0.109232118972551,0.0845493127344018
"Q1_0563",-1.78027921415476,-2.06375203719143,0.144268660223418,0.112670172391658
"Q1_0564",-2.70878049746368,-2.0442777321967,0.0624572228669647,0.114631862801533
"Q1_0565",-2.6417890004539,-1.97728623518693,0.0664968971025881,0.121608424204032
"Q1_0566",-2.70687079797456,-2.04236803270759,0.0625691413201475,0.114825823558047
"Q1_0567",-2.16411150462107,-1.4996087393541,0.103019899877898,0.182483886194566
"Q1_0568",-2.8929476854841,-2.6799403650542,0.0525032872574731,0.0641674573902854
"Q1_0569",-2.62621245730484,-2.41320513687494,0.0674703655934778,0.082171265484347
"Q1_0570",-2.56464303078759,-2.35163571035769,0.0714488916816306,0.0869358452600819
"Q1_0571",-2.33339372597491,-2.12038640554501,0.0883948105764862,0.107131103627474
"Q1_0572",-2.74656000272447,-3.20656284237125,0.0602812225563715,0.0389194969937914
"Q1_0573",-2.53985414460715,-2.99985698425392,0.0731110568187646,0.0474323345694674
"Q1_0574",-2.44157621070808,-2.90157905035486,0.0800567510651991,0.0520755601615385
"Q1_0575",-2.17413283567412,-2.63413567532089,0.102097537865841,0.0669735568242101
"Q1_0576",-2.63168256512859,-2.48059586750992,0.067127009948422,0.0772297267632189
"Q1_0577",-2.49857834887328,-2.34749165125461,0.0759579031632906,0.0872653559728706
"Q1_0578",-2.41355933976464,-2.26247264214597,0.0821445557571849,0.0942790169195661
"Q1_0579",-2.11510848726494,-1.96402178964627,0.107637005610882,0.12303245638581
"Q1_0580",-2.64176194203829,-2.94314475554138,0.0664985767750567,0.0500615114379047
"Q1_0581",-2.49509377646317,-2.79647658996625,0.0762028410510703,0.057514871570788
"Q1_0582",-2.39476022489082,-2.69614303839391,0.0835731292013402,0.0632013305285213
"Q1_0583",-2.21576084294502,-2.51714365644811,0.0983440614755582,0.0746650508608842
"Q1_0584",-2.58055178725823,-2.21572898530272,0.0704006109648986,0.0983468864087167
"Q1_0585",-2.74419296855912,-2.8173267422446,0.0604154485235467,0.0563950213943206
"Q1_0586",-2.54993255418969,-2.62306632787517,0.0724310165617218,0.0676685836984226
"Q1_0587",-2.8112373829886,-3.3996568897307,0.0567199410428906,0.0323061894619879
"Q1_0588",-2.62540547154287,-3.21382497828497,0.0675211573426062,0.0386487661848606
"Q1_0589",-2.57964952261497,-3.16806902935707,0.0704596819941378,0.0403851823035293
"Q1_0590",-2.29275619706338,-2.88117570380548,0.0917246691603774,0.0530919988942978
"Q1_0591",-2.95208605278248,-3.50424766926132,0.0496380114361972,0.0291916130518853
"Q1_0592",-2.8169928425425,-3.36915445902135,0.0564127923731375,0.0332734960932102
"Q1_0593",-2.57060763827368,-3.12276925475253,0.0710541861677661,0.0421777553485693
"Q1_0594",-2.39000496047625,-2.9421665769551,0.0839380504735781,0.0501080495479575
"Q1_0595",-2.93245189605318,-3.33064954499109,0.0505724675905303,0.034534566653381
"Q1_0596",-2.7882627528093,-3.18646040174721,0.057961739942543,0.0396784330587468
"Q1_0597",-2.66437528423526,-3.06257293317316,0.0651085052646909,0.0446777572607199
"Q1_0598",-2.27849209867342,-2.67668974761133,0.0929199698691919,0.0643629337148788
"Q1_0599",-3.03483943713837,-2.94239960287845,0.0458765296541269,0.0500969593215181
"Q1_0600",-2.85325901011501,-2.76081917585509,0.054513099125148,0.0594785240597185
"Q1_0601",-2.76180674871957,-2.66936691445965,0.0594233024432392,0.0648053265639211
"Q1_0602",-2.52838516280439,-2.43594532854447,0.0738920771922678,0.0804724342508039
"Q1_0603",-2.81607544061893,-2.29719612389888,0.0564616459120212,0.0913554431941366
"Q1_0604",-2.64078736113167,-2.12190804441162,0.0665591009279477,0.106985639724333
"Q1_0605",-2.5634953902718,-2.04461607355175,0.0715250681407709,0.11459752854116
"Q1_0606",-2.34762441509321,-1.82874509837316,0.0872547818974766,0.138387835539975
"Q1_0607",-2.64597130031938,-3.54461763653122,0.0662377508087568,0.0280690385547738
"Q1_0608",-2.54048536589757,-3.43913170210941,0.0730682931085743,0.031094633379367
"Q1_0609",-2.51132913844324,-3.40997547465508,0.075067771804187,0.0319851568371605
"Q1_0610",-2.32103137893986,-3.2196777151517,0.0893960649777999,0.0384318937289869
"Q1_0611",-2.61352887809015,-2.93561100607915,0.068272783821982,0.0504209984408139
"Q1_0612",-2.69666150313937,-3.33581322964355,0.06317064077743,0.0343628126345877
"Q1_0613",-2.47112324670002,-3.1102749732042,0.0779075051495598,0.0426854064755122
"Q1_0614",-2.43563280634227,-3.07478453284646,0.0804955628701783,0.0441594343998372
"Q1_0615",-2.75235349787037,-3.06903488457716,0.0599538709847572,0.0444027605500865
"Q1_0616",-2.51979553192471,-2.83647691863151,0.0744820388370852,0.0553845667851082
"Q1_0617",-2.47069124307192,-2.78737262977872,0.0779385450536399,0.0580103617254215
"Q1_0618",-2.29882985859577,-2.61551124530257,0.0912199179966906,0.0681467901223262
"Q1_0619",-2.75133456890452,-2.42579089254495,0.0600113229694414,0.0812270363794479
"Q1_0620",-2.69855271305323,-2.37300903669365,0.0630588111847379,0.0852541839321313
"Q1_0621",-2.55992380134929,-2.23438012498972,0.0717626178993815,0.0967053456098079
"Q1_0622",-2.27097738373645,-1.94543370737688,0.0935552945239256,0.125052120119667
"Q1_0623",-2.63296553874317,-2.97416423015301,0.0670467134952639,0.048606789254865
"Q1_0624",-2.42423380467257,-2.76543249608242,0.0813433164081805,0.0592209749658823
"Q1_0625",-2.11378667129754,-2.45498536270739,0.107764033589551,0.0790747427791393
"Q1_0626",-1.89084217286838,-2.23204086427823,0.131148475245409,0.0969098809049453
"Q1_0627",-2.5844351670588,-2.51437434915022,0.0701468892422222,0.0748566083133317
"Q1_0628",-2.52765042927573,-2.45758961136714,0.073942372249011,0.0788853041397506
"Q1_0629",-2.42234934094397,-2.35228852303539,0.0814842470847842,0.0868840402639341
"Q1_0630",-2.40931913553144,-2.33925831762286,0.0824648206683363,0.0879233742809671
"Q1_0631",-2.62343564568279,-2.34190397858172,0.0676452873253764,0.0877114423515368
"Q1_0632",-2.5808506300685,-2.29931896296744,0.0703810558976409,0.0911793799152465
"Q1_0633",-2.51118012397662,-2.22964845687555,0.0750781189214283,0.0971194624786813
"Q1_0634",-2.48649986090487,-2.20496819380381,0.0768100257326595,0.099305230002613
"Q1_0635",-2.6844641610903,-2.2349582633855,0.0638963384670168,0.0966548550164963
"Q1_0636",-2.51219878529095,-2.06269288758616,0.0750074122703409,0.112776104961753
"Q1_0637",-2.46823110157396,-2.01872520386917,0.0781155246518835,0.117250871867283
"Q1_0638",-2.41935061956256,-1.96984472185776,0.0817089669385661,0.122405566202539
"Q1_0639",-2.57552563272467,-1.99852149586105,0.0707302555419003,0.119358242891617
